"Date","Year","Quarter","FY","QFY","Month","I_ONI","I_7DAY","I_OVA"
2013-03-27,2013,"Q1","2012/13","Q3","March",9.2029702970297,12,9.40825688073394
2013-03-28,2013,"Q1","2012/13","Q3","March",10.2977272727273,7.33333333333333,10.2578475336323
2013-04-02,2013,"Q2","2012/13","Q4","April",9.75,10.3839285714286,9.65625
2013-04-03,2013,"Q2","2012/13","Q4","April",7.40298507462687,10.7777777777778,8.11764705882353
2013-04-04,2013,"Q2","2012/13","Q4","April",8.2172619047619,10.2068965517241,8.24654150197628
2013-04-05,2013,"Q2","2012/13","Q4","April",7.19024856596558,10.35,7.40165031222123
2013-04-08,2013,"Q2","2012/13","Q4","April",6.53,0,6.53
2013-04-09,2013,"Q2","2012/13","Q4","April",7.5876887340302,11,7.25083240843507
2013-04-10,2013,"Q2","2012/13","Q4","April",7.03640776699029,11.44,7.61643835616438
2013-04-11,2013,"Q2","2012/13","Q4","April",6.30788804071247,10.2222222222222,6.82483370288248
2013-04-12,2013,"Q2","2012/13","Q4","April",7.03007518796993,9.28571428571428,7.14285714285714
2013-04-15,2013,"Q2","2012/13","Q4","April",5.8868778280543,11.1875,7.07719298245614
2013-04-16,2013,"Q2","2012/13","Q4","April",8.27,11.5,8.36
2013-04-17,2013,"Q2","2012/13","Q4","April",9.84402924451666,11.5660377358491,10.2817887931035
2013-04-18,2013,"Q2","2012/13","Q4","April",8.97761194029851,10.7,9.18543046357616
2013-04-19,2013,"Q2","2012/13","Q4","April",9.38095238095238,11,9.44337349397591
2013-04-22,2013,"Q2","2012/13","Q4","April",9.35211267605633,12,10.0210526315789
2013-04-23,2013,"Q2","2012/13","Q4","April",9.4,11.82,9.59
2013-04-24,2013,"Q2","2012/13","Q4","April",9.94,11.33,10.08
2013-04-25,2013,"Q2","2012/13","Q4","April",9.74,12.29,9.92
2013-04-26,2013,"Q2","2012/13","Q4","April",,13.25,10.55
2013-04-29,2013,"Q2","2012/13","Q4","April",10.51,12.16,8.54
2013-04-30,2013,"Q2","2012/13","Q4","April",,11.94,11.33
2013-05-02,2013,"Q2","2012/13","Q4","May",8.74,12.03,8.97
2013-05-03,2013,"Q2","2012/13","Q4","May",7.43,12,7.47
2013-05-06,2013,"Q2","2012/13","Q4","May",9.48,12.46,9.87
2013-05-07,2013,"Q2","2012/13","Q4","May",7.94,12,8.22
2013-05-08,2013,"Q2","2012/13","Q4","May",5.06,9.45,6.74
2013-05-09,2013,"Q2","2012/13","Q4","May",6.76,0,6.79
2013-05-10,2013,"Q2","2012/13","Q4","May",8.75831873905429,,8.75831873905429
2013-05-13,2013,"Q2","2012/13","Q4","May",9.35153583617747,12,9.52076677316294
2013-05-14,2013,"Q2","2012/13","Q4","May",9.68666666666667,11.8181818181818,9.83229813664596
2013-05-15,2013,"Q2","2012/13","Q4","May",8.61627906976745,11.1875,8.83510638297872
2013-05-16,2013,"Q2","2012/13","Q4","May",9.63364055299539,11.8076923076923,9.63364055299539
2013-05-17,2013,"Q2","2012/13","Q4","May",8.74579831932773,11.3071428571429,8.92123287671233
2013-05-20,2013,"Q2","2012/13","Q4","May",10.021875,12.0526315789474,10.4116161616162
2013-05-21,2013,"Q2","2012/13","Q4","May",10.6778398510242,12.65,10.9874411302983
2013-05-22,2013,"Q2","2012/13","Q4","May",11.9810462471569,12.1935483870968,12.0214855739718
2013-05-23,2013,"Q2","2012/13","Q4","May",11.1869158878505,12.1394736842105,11.6770161290323
2013-05-24,2013,"Q2","2012/13","Q4","May",10.4735023041475,12.005325443787,10.9750096861682
2013-05-27,2013,"Q2","2012/13","Q4","May",10.09,12.17,10.49
2013-05-28,2013,"Q2","2012/13","Q4","May",10.32,11.77,10.66
2013-05-29,2013,"Q2","2012/13","Q4","May",11.16,12.09,11.82
2013-05-30,2013,"Q2","2012/13","Q4","May",11.08,12.61,11.56
2013-05-31,2013,"Q2","2012/13","Q4","May",10.42,12.21,10.87
2013-06-04,2013,"Q2","2012/13","Q4","June",8.44,11.99,10.08
2013-06-05,2013,"Q2","2012/13","Q4","June",8.89,11.95,10.31
2013-06-06,2013,"Q2","2012/13","Q4","June",7.73,12.03,10.56
2013-06-07,2013,"Q2","2012/13","Q4","June",6.88,10.17,8.42
2013-06-10,2013,"Q2","2012/13","Q4","June",5.53,11.1,7.58
2013-06-11,2013,"Q2","2012/13","Q4","June",6.4,10.81,7.94
2013-06-12,2013,"Q2","2012/13","Q4","June",5.12,10.45,7.27
2013-06-13,2013,"Q2","2012/13","Q4","June",6.15,10.58,8.81
2013-06-14,2013,"Q2","2012/13","Q4","June",6.64,9,6.7
2013-06-17,2013,"Q2","2012/13","Q4","June",6.17,10.99,9.88
2013-06-18,2013,"Q2","2012/13","Q4","June",9.06,10.79,9.45
2013-06-19,2013,"Q2","2012/13","Q4","June",9.62,11,10.08
2013-06-20,2013,"Q2","2012/13","Q4","June",9.96,10.85,10.19
2013-06-21,2013,"Q2","2012/13","Q4","June",8.77,11.41,9.48
2013-06-24,2013,"Q2","2012/13","Q4","June",8.52,11.06,10.01
2013-06-25,2013,"Q2","2012/13","Q4","June",8.47,11.05,9
2013-06-26,2013,"Q2","2012/13","Q4","June",6.34,10.94,9.35
2013-06-27,2013,"Q2","2012/13","Q4","June",5.25,10.8,6
2013-06-28,2013,"Q2","2012/13","Q4","June",6.71,10.7,7.54
2013-07-01,2013,"Q3","2013/14","Q1","July",9.99,11.1,10.72
2013-07-02,2013,"Q3","2013/14","Q1","July",9.69,11,10.09
2013-07-03,2013,"Q3","2013/14","Q1","July",8.19,9.94,8.44
2013-07-04,2013,"Q3","2013/14","Q1","July",7.99,11,8.23
2013-07-05,2013,"Q3","2013/14","Q1","July",7.53,10.61,8.06
2013-07-08,2013,"Q3","2013/14","Q1","July",8.15,11.08,10.3
2013-07-09,2013,"Q3","2013/14","Q1","July",6.92,10.88,7.71
2013-07-10,2013,"Q3","2013/14","Q1","July",7.15,10.69,8.01
2013-07-11,2013,"Q3","2013/14","Q1","July",7.59,10.82,8.26
2013-07-12,2013,"Q3","2013/14","Q1","July",8.74,11.15,9.86
2013-07-15,2013,"Q3","2013/14","Q1","July",8.62,11.04,10.5
2013-07-16,2013,"Q3","2013/14","Q1","July",9.58,11.2,10.3
2013-07-17,2013,"Q3","2013/14","Q1","July",10.66,11.51,10.92
2013-07-18,2013,"Q3","2013/14","Q1","July",10.15,11.27,10.6
2013-07-19,2013,"Q3","2013/14","Q1","July",9.3,11.09,10.21
2013-07-22,2013,"Q3","2013/14","Q1","July",9.02,11.1,10.27
2013-07-23,2013,"Q3","2013/14","Q1","July",8.98,11,9.87
2013-07-24,2013,"Q3","2013/14","Q1","July",8.64,10.93,9.74
2013-07-25,2013,"Q3","2013/14","Q1","July",7.74,10.4,8.95
2013-07-26,2013,"Q3","2013/14","Q1","July",7.08,11.25,7.39
2013-07-29,2013,"Q3","2013/14","Q1","July",7.4,11.15,10.06
2013-07-30,2013,"Q3","2013/14","Q1","July",6.67,10.81,8.32
2013-07-31,2013,"Q3","2013/14","Q1","July",7.08,11.84,7.83
2013-08-01,2013,"Q3","2013/14","Q1","August",5.92,11.04,7.36
2013-08-02,2013,"Q3","2013/14","Q1","August",5.15,11.17,5.36
2013-08-05,2013,"Q3","2013/14","Q1","August",7.05,11.07,9.41
2013-08-06,2013,"Q3","2013/14","Q1","August",7.31,11,7.83
2013-08-07,2013,"Q3","2013/14","Q1","August",6.9,11,8.13
2013-08-09,2013,"Q3","2013/14","Q1","August",7.53,10.58,7.75
2013-08-12,2013,"Q3","2013/14","Q1","August",7.04,10.97,8.76
2013-08-13,2013,"Q3","2013/14","Q1","August",6.18,10.72,6.68
2013-08-14,2013,"Q3","2013/14","Q1","August",5.32,10.38,6.03
2013-08-15,2013,"Q3","2013/14","Q1","August",5.47,10.67,5.83
2013-08-16,2013,"Q3","2013/14","Q1","August",6.08,10.95,6.08
2013-08-19,2013,"Q3","2013/14","Q1","August",7.94279661016949,10.9224137931035,8.80119854090673
2013-08-20,2013,"Q3","2013/14","Q1","August",8.39333333333333,10.0833333333333,8.45833333333333
2013-08-21,2013,"Q3","2013/14","Q1","August",8.8041958041958,11.1666666666667,9.05454545454545
2013-08-22,2013,"Q3","2013/14","Q1","August",10.14,11.59,10.35
2013-08-23,2013,"Q3","2013/14","Q1","August",9.79,11.13,10.1
2013-08-26,2013,"Q3","2013/14","Q1","August",6.66,11.01,8.54
2013-08-27,2013,"Q3","2013/14","Q1","August",7.18,11,7.24
2013-08-28,2013,"Q3","2013/14","Q1","August",7.86065573770492,11.05,8.05923076923077
2013-08-29,2013,"Q3","2013/14","Q1","August",6.77,11,7.07
2013-08-30,2013,"Q3","2013/14","Q1","August",5.04,10.88,5.77
2013-09-02,2013,"Q3","2013/14","Q1","September",6.22,10.98,8.83
2013-09-03,2013,"Q3","2013/14","Q1","September",7.56,10.75,8.21
2013-09-04,2013,"Q3","2013/14","Q1","September",7.21,12.11,8.9
2013-09-05,2013,"Q3","2013/14","Q1","September",7.23,11.7,7.77
2013-09-06,2013,"Q3","2013/14","Q1","September",4.07,11.25,4.26
2013-09-09,2013,"Q3","2013/14","Q1","September",7.13,11.83,9.26
2013-09-10,2013,"Q3","2013/14","Q1","September",7.52,11,7.97
2013-09-11,2013,"Q3","2013/14","Q1","September",5.8,11.88,8.57
2013-09-12,2013,"Q3","2013/14","Q1","September",5.84,9.69,6.26
2013-09-13,2013,"Q3","2013/14","Q1","September",9.882,12,9.964
2013-09-16,2013,"Q3","2013/14","Q1","September",11.55,12.09,11.68
2013-09-17,2013,"Q3","2013/14","Q1","September",11.81,12.47,11.96
2013-09-18,2013,"Q3","2013/14","Q1","September",10.88,11.92,11.03
2013-09-19,2013,"Q3","2013/14","Q1","September",10.33,12.08,11.16
2013-09-20,2013,"Q3","2013/14","Q1","September",7.02,11,7.23
2013-09-23,2013,"Q3","2013/14","Q1","September",9.103,11.926,10.344
2013-09-24,2013,"Q3","2013/14","Q1","September",8.468,11.824,9.60429447852761
2013-09-25,2013,"Q3","2013/14","Q1","September",6.744,11.921,8.589
2013-09-26,2013,"Q3","2013/14","Q1","September",8.38,11.914,9.198
2013-09-27,2013,"Q3","2013/14","Q1","September",5.742,11.5,5.896
2013-09-30,2013,"Q3","2013/14","Q1","September",5.27,10,5.54
2013-10-01,2013,"Q4","2013/14","Q2","October",5.98,11.918,8.76
2013-10-02,2013,"Q4","2013/14","Q2","October",5.688,11.909,7.279
2013-10-03,2013,"Q4","2013/14","Q2","October",6.238,11.808,7.366
2013-10-04,2013,"Q4","2013/14","Q2","October",5.566,12,5.888
2013-10-07,2013,"Q4","2013/14","Q2","October",8.46,11.96,8.8
2013-10-08,2013,"Q4","2013/14","Q2","October",8.45,12.12,9.72
2013-10-10,2013,"Q4","2013/14","Q2","October",9.406,12.5,9.514
2013-10-11,2013,"Q4","2013/14","Q2","October",10.913,12.5,10.966
2013-10-14,2013,"Q4","2013/14","Q2","October",9.91,12.5,10.03
2013-10-16,2013,"Q4","2013/14","Q2","October",10.26,12.13,11.1
2013-10-17,2013,"Q4","2013/14","Q2","October",10.87,11.91,11.36
2013-10-18,2013,"Q4","2013/14","Q2","October",5.942,9.511,6.701
2013-10-21,2013,"Q4","2013/14","Q2","October",10.24,9,10.02
2013-10-22,2013,"Q4","2013/14","Q2","October",12.1,11.95,12.06
2013-10-23,2013,"Q4","2013/14","Q2","October",11.01,12.64,11.81
2013-10-24,2013,"Q4","2013/14","Q2","October",9.62,11.72,8.42
2013-10-25,2013,"Q4","2013/14","Q2","October",8.2,12,8.3
2013-10-28,2013,"Q4","2013/14","Q2","October",7.72,11.8,7.96
2013-10-29,2013,"Q4","2013/14","Q2","October",6.43,11.83,6.86
2013-10-30,2013,"Q4","2013/14","Q2","October",7.53,12,7.6
2013-10-31,2013,"Q4","2013/14","Q2","October",6.69,11.72,7.27
2013-11-01,2013,"Q4","2013/14","Q2","November",8.13,11.5,8.31
2013-11-04,2013,"Q4","2013/14","Q2","November",10,12.33,10.36
2013-11-05,2013,"Q4","2013/14","Q2","November",9.2,11.98,9.91
2013-11-06,2013,"Q4","2013/14","Q2","November",8.94,13,8.99
2013-11-07,2013,"Q4","2013/14","Q2","November",8.12,11.96,8.62
2013-11-08,2013,"Q4","2013/14","Q2","November",9.38,12,9.82
2013-11-11,2013,"Q4","2013/14","Q2","November",9.15,12.1,9.35
2013-11-12,2013,"Q4","2013/14","Q2","November",7.7,12.1,7.72
2013-11-13,2013,"Q4","2013/14","Q2","November",7.6,12.06,7.89
2013-11-14,2013,"Q4","2013/14","Q2","November",7.39,11.57,7.96
2013-11-15,2013,"Q4","2013/14","Q2","November",5.24,11.78,6.94
2013-11-18,2013,"Q4","2013/14","Q2","November",8.96,12.02,10.11
2013-11-19,2013,"Q4","2013/14","Q2","November",8.77,11.21,9.1
2013-11-20,2013,"Q4","2013/14","Q2","November",9.4,12.5,9.11
2013-11-21,2013,"Q4","2013/14","Q2","November",8.06,12.38,8.28
2013-11-22,2013,"Q4","2013/14","Q2","November",8.76,12,8.79
2013-11-25,2013,"Q4","2013/14","Q2","November",8.45,12.11,10.06
2013-11-26,2013,"Q4","2013/14","Q2","November",8.12,11.96,8.84
2013-11-27,2013,"Q4","2013/14","Q2","November",9.41,12.5,9.48
2013-11-28,2013,"Q4","2013/14","Q2","November",8.78,12,9.08
2013-11-29,2013,"Q4","2013/14","Q2","November",9.08,11.95,9.42
2013-12-02,2013,"Q4","2013/14","Q2","December",8.88,11.73,9.11
2013-12-03,2013,"Q4","2013/14","Q2","December",9.6,11.7,10.84
2013-12-04,2013,"Q4","2013/14","Q2","December",10.7,11.38,10.97
2013-12-05,2013,"Q4","2013/14","Q2","December",9.25,11.65,9.7
2013-12-06,2013,"Q4","2013/14","Q2","December",6.46,11.56,7.05
2013-12-09,2013,"Q4","2013/14","Q2","December",6.843,11.438,7.367
2013-12-10,2013,"Q4","2013/14","Q2","December",6.718,11.343,7.971
2013-12-11,2013,"Q4","2013/14","Q2","December",5.961,10.944,6.307
2013-12-12,2013,"Q4","2013/14","Q2","December",4.333,11.25,4.522
2013-12-13,2013,"Q4","2013/14","Q2","December",5.65,,5.65
2013-12-16,2013,"Q4","2013/14","Q2","December",7.21,11.47,8.55
2013-12-17,2013,"Q4","2013/14","Q2","December",10.22,11.52,10.6
2013-12-18,2013,"Q4","2013/14","Q2","December",11.75,12,11.75
2013-12-19,2013,"Q4","2013/14","Q2","December",11.11,11,11.11
2013-12-20,2013,"Q4","2013/14","Q2","December",8.38,10.33,8.46
2013-12-23,2013,"Q4","2013/14","Q2","December",6.91,11.26,7.96
2013-12-24,2013,"Q4","2013/14","Q2","December",4.16,9.67,4.41
2013-12-27,2013,"Q4","2013/14","Q2","December",5.04,9.83,5.25
2013-12-30,2013,"Q4","2013/14","Q2","December",6.51,11.36,8.73
2013-12-31,2013,"Q4","2013/14","Q2","December",6.07,10.07,6.25
2014-01-02,2014,"Q1","2013/14","Q3","January",8.45,10.64,8.59
2014-01-03,2014,"Q1","2013/14","Q3","January",8.27,11.5,8.31
2014-01-06,2014,"Q1","2013/14","Q3","January",7.81,11.03,8.02
2014-01-07,2014,"Q1","2013/14","Q3","January",7.37,10.51,8.08
2014-01-08,2014,"Q1","2013/14","Q3","January",7.06,11.25,8.25
2014-01-09,2014,"Q1","2013/14","Q3","January",5.97,11,6.54
2014-01-10,2014,"Q1","2013/14","Q3","January",6.9,11,6.9
2014-01-13,2014,"Q1","2013/14","Q3","January",6.98,11,7.08
2014-01-14,2014,"Q1","2013/14","Q3","January",7.79,11,7.79
2014-01-15,2014,"Q1","2013/14","Q3","January",9.1,11,9.37
2014-01-16,2014,"Q1","2013/14","Q3","January",9.25,11.05,9.63
2014-01-17,2014,"Q1","2013/14","Q3","January",9.07,10.71,9.22
2014-01-20,2014,"Q1","2013/14","Q3","January",7.96,11.39,9.04
2014-01-21,2014,"Q1","2013/14","Q3","January",7.89,11.39,7.89
2014-01-22,2014,"Q1","2013/14","Q3","January",10.19,11.39,10.19
2014-01-23,2014,"Q1","2013/14","Q3","January",10.59,11.55,10.81
2014-01-24,2014,"Q1","2013/14","Q3","January",10.46,11.8,10.49
2014-01-27,2014,"Q1","2013/14","Q3","January",8.24,11.3,8.61
2014-01-28,2014,"Q1","2013/14","Q3","January",8.3,11.39,8.78
2014-01-29,2014,"Q1","2013/14","Q3","January",9.27,11.5,9.51
2014-01-30,2014,"Q1","2013/14","Q3","January",10.41,11.17,10.42
2014-01-31,2014,"Q1","2013/14","Q3","January",10.21,11.5,10.57
2014-02-03,2014,"Q1","2013/14","Q3","February",9.77,11.5,9.77
2014-02-04,2014,"Q1","2013/14","Q3","February",10.22,11.5,10.27
2014-02-05,2014,"Q1","2013/14","Q3","February",10,11.78,10.2
2014-02-06,2014,"Q1","2013/14","Q3","February",9.5,11.53,9.87
2014-02-07,2014,"Q1","2013/14","Q3","February",6.44,11,6.96
2014-02-10,2014,"Q1","2013/14","Q3","February",9,11,9
2014-02-11,2014,"Q1","2013/14","Q3","February",8.6,11,8.6
2014-02-12,2014,"Q1","2013/14","Q3","February",9.83,11.4,10.25
2014-02-13,2014,"Q1","2013/14","Q3","February",10.25,11.5,10.5
2014-02-14,2014,"Q1","2013/14","Q3","February",10.41,11.5,10.45
2014-02-17,2014,"Q1","2013/14","Q3","February",9.19,11.5,9.55
2014-02-18,2014,"Q1","2013/14","Q3","February",8.93,10.5,9.11
2014-02-19,2014,"Q1","2013/14","Q3","February",10.36,10.67,10.38
2014-02-20,2014,"Q1","2013/14","Q3","February",9.2,11.38,9.45
2014-02-21,2014,"Q1","2013/14","Q3","February",8.09,11.38,8.09
2014-02-24,2014,"Q1","2013/14","Q3","February",9.55,11.38,9.55
2014-02-25,2014,"Q1","2013/14","Q3","February",8.74,11.5,8.82
2014-02-26,2014,"Q1","2013/14","Q3","February",8.06,10.44,8.29
2014-02-27,2014,"Q1","2013/14","Q3","February",10.5,11.35,10.54
2014-02-28,2014,"Q1","2013/14","Q3","February",10.12,11.5,10.15
2014-03-03,2014,"Q1","2013/14","Q3","March",8.87,11.5,9.14
2014-03-04,2014,"Q1","2013/14","Q3","March",9.32,11.5,9.32
2014-03-05,2014,"Q1","2013/14","Q3","March",7.75,11.3,8.1
2014-03-06,2014,"Q1","2013/14","Q3","March",8.94,11.3,8.94
2014-03-07,2014,"Q1","2013/14","Q3","March",9.63,11.3,9.63
2014-03-10,2014,"Q1","2013/14","Q3","March",8.09,11.3,8.09
2014-03-11,2014,"Q1","2013/14","Q3","March",8.48,10.5,8.5
2014-03-12,2014,"Q1","2013/14","Q3","March",9.32,10.5,9.32
2014-03-13,2014,"Q1","2013/14","Q3","March",8.96,11.27,9.08
2014-03-14,2014,"Q1","2013/14","Q3","March",9.27,11.4,9.75
2014-03-17,2014,"Q1","2013/14","Q3","March",9.28,11.4,9.42
2014-03-18,2014,"Q1","2013/14","Q3","March",10.41,11.5,10.43
2014-03-19,2014,"Q1","2013/14","Q3","March",11.41,11.36,11.4
2014-03-20,2014,"Q1","2013/14","Q3","March",11.56,11.5,11.56
2014-03-21,2014,"Q1","2013/14","Q3","March",10.05,11.3,10.33
2014-03-24,2014,"Q1","2013/14","Q3","March",10.58,11.3,10.9
2014-03-25,2014,"Q1","2013/14","Q3","March",8.98,11.29,9.47
2014-03-26,2014,"Q1","2013/14","Q3","March",9.44,11.31,9.53
2014-03-27,2014,"Q1","2013/14","Q3","March",10.01,11.35,9.75
2014-03-28,2014,"Q1","2013/14","Q3","March",9.72,11.5,9.96
2014-03-31,2014,"Q1","2013/14","Q3","March",9.69,11.5,9.69
2014-04-01,2014,"Q2","2013/14","Q4","April",9.01,11.5,9.22
2014-04-02,2014,"Q2","2013/14","Q4","April",8.72,11.5,8.8
2014-04-03,2014,"Q2","2013/14","Q4","April",8.6,11.5,8.66
2014-04-04,2014,"Q2","2013/14","Q4","April",8.37,11.5,8.37
2014-04-07,2014,"Q2","2013/14","Q4","April",8.9,11.25,9.74
2014-04-08,2014,"Q2","2013/14","Q4","April",8.26,11.25,8.26
2014-04-09,2014,"Q2","2013/14","Q4","April",7.48,11.25,7.48
2014-04-10,2014,"Q2","2013/14","Q4","April",7.95,10.9,8.09
2014-04-11,2014,"Q2","2013/14","Q4","April",8.22,10.9,8.28
2014-04-14,2014,"Q2","2013/14","Q4","April",9.79,10.9,9.9
2014-04-15,2014,"Q2","2013/14","Q4","April",10.11,10.9,10.11
2014-04-16,2014,"Q2","2013/14","Q4","April",10.9,11.2,10.92
2014-04-17,2014,"Q2","2013/14","Q4","April",10.91,11.5,10.94
2014-04-22,2014,"Q2","2013/14","Q4","April",10.25,11.5,10.58
2014-04-23,2014,"Q2","2013/14","Q4","April",10.22,11.21,10.38
2014-04-24,2014,"Q2","2013/14","Q4","April",8.54,11.53,8.89
2014-04-25,2014,"Q2","2013/14","Q4","April",8.85,11.53,8.85
2014-04-28,2014,"Q2","2013/14","Q4","April",9.39,11.5,9.57
2014-04-29,2014,"Q2","2013/14","Q4","April",10.09,11,10.15
2014-04-30,2014,"Q2","2013/14","Q4","April",10.66,12,10.69
2014-05-02,2014,"Q2","2013/14","Q4","May",10.47,11.5,10.5
2014-05-05,2014,"Q2","2013/14","Q4","May",8.56,11.36,9.21
2014-05-06,2014,"Q2","2013/14","Q4","May",10.07,11.36,10.19
2014-05-07,2014,"Q2","2013/14","Q4","May",9.7,11.36,9.7
2014-05-08,2014,"Q2","2013/14","Q4","May",9.91,11.25,10.06
2014-05-09,2014,"Q2","2013/14","Q4","May",10.37,11.25,10.37
2014-05-12,2014,"Q2","2013/14","Q4","May",7.81,11.25,8.12
2014-05-13,2014,"Q2","2013/14","Q4","May",9.62,11.22,9.91
2014-05-14,2014,"Q2","2013/14","Q4","May",8.33,,8.33
2014-05-15,2014,"Q2","2013/14","Q4","May",8.41,11.25,8.59
2014-05-16,2014,"Q2","2013/14","Q4","May",8.2,,8.2
2014-05-19,2014,"Q2","2013/14","Q4","May",9.41,10.35,9.44
2014-05-20,2014,"Q2","2013/14","Q4","May",10.1,11.25,10.18
2014-05-21,2014,"Q2","2013/14","Q4","May",9.63,,9.63
2014-05-22,2014,"Q2","2013/14","Q4","May",8.52,11.25,8.66
2014-05-23,2014,"Q2","2013/14","Q4","May",6.78,10.5,7.19
2014-05-26,2014,"Q2","2013/14","Q4","May",8.05,,8.05
2014-05-27,2014,"Q2","2013/14","Q4","May",9.43,,9.43
2014-05-28,2014,"Q2","2013/14","Q4","May",8.49,,8.49
2014-05-29,2014,"Q2","2013/14","Q4","May",8.82,11.19,8.97
2014-05-30,2014,"Q2","2013/14","Q4","May",6.32,11,6.51
2014-06-02,2014,"Q2","2013/14","Q4","June",7.96,,7.96
2014-06-04,2014,"Q2","2013/14","Q4","June",7.95,11.01,8.55
2014-06-05,2014,"Q2","2013/14","Q4","June",8.51,10.5,8.76
2014-06-06,2014,"Q2","2013/14","Q4","June",6.82,,7.29
2014-06-10,2014,"Q2","2013/14","Q4","June",6.16,10.44,6.56
2014-06-11,2014,"Q2","2013/14","Q4","June",6.39,10.69,7.27
2014-06-12,2014,"Q2","2013/14","Q4","June",5.7,,5.7
2014-06-13,2014,"Q2","2013/14","Q4","June",5.64,,5.69
2014-06-16,2014,"Q2","2013/14","Q4","June",5.98,10.88,6.17
2014-06-17,2014,"Q2","2013/14","Q4","June",6.53,10.75,6.42
2014-06-18,2014,"Q2","2013/14","Q4","June",7.31,10.75,7.52
2014-06-19,2014,"Q2","2013/14","Q4","June",7.3,10.73,8.31
2014-06-20,2014,"Q2","2013/14","Q4","June",7.87,,7.87
