"Date","Year","Quarter","FY","QFY","Month","REV","REV_TAX_ NOIL","REV_TAX_DOM","REV_TAX_DOM_DI","REV_TAX_DOM_IDI","REV_TAX_DOM_IDI_VAT","REV_TAX_DOM_IDI_EXD","REV_TAX_DOM_IDI_REF","REV_TAX_DOM_IDI_CTL","REV_TAX_INL","REV_TAX_INL_EXD_PET","REV_TAX_INL_EXD_IM","REV_TAX_INL_EXD_OTH","REV_TAX_INL_VAT","REV_TAX_INL_WHT","REV_TAX_INL_TRL","REV_TAX_INL_SUG","REV_TAX_INL_COI","REV_TAX_INL_HAS","REV_TAX_FEE","REV_TAX_ISF","REV_TAX_OIL","REV_TAX_EXP","REV_NTAX","REV_NTAX_MST","REV_NTAX_MST_OWN","REV_NTAX_MST_URA","REV_NTAX_HPT","REV_NTAX_MIS","REV_NTAX_DIV","REV_NTAX_IPD","REV_NTAX_MISC","REV_NTAX_BOU_IMF_MDRI"
1997-07-01,1997,"Q3","1997/98","Q1","July",64.02586,63.983,22.813,9.03,13.783,8.203,7.08,-1.5,0,38.81,17.25,6.95,1.4,11.78,0,0,,1.43,0,2.36,,0,0,0.04286,,,,,,,,,
1997-08-01,1997,"Q3","1997/98","Q1","August",58.20358,57.89,21.03,6.95,14.08,7.63,7.95,-1.5,0,34.82,14.84,6.2,1.38,10.93,0,0,,1.47,0,2.04,,0,0,0.31358,,,,,,,,,
1997-09-01,1997,"Q3","1997/98","Q1","September",66.02668,65.83,24.92,9.4,15.52,8.98,7.84,-1.3,0,38.51,15.69,6.72,1.51,13.09,0,0,,1.5,0,2.4,,0,0,0.19668,,,,,,,,,
1997-10-01,1997,"Q4","1997/98","Q2","October",66.41468,66.31,25,8.26,16.74,9.25,8.29,-0.8,0,38.98,17.16,6.7,1.32,12.3,0,0,,1.5,0,2.33,,0,0,0.10468,,,,,,,,,
1997-11-01,1997,"Q4","1997/98","Q2","November",60.2823,60.06,22.88,7.59,15.29,8.45,7.84,-1,0,35.05,14.67,6.61,1.47,11.3,0,0,,1,0,2.13,,0,0,0.2223,,,,,,,,,
1997-12-01,1997,"Q4","1997/98","Q2","December",72.51012,72.36,31.03,17.09,13.94,7.36,7.58,-1,0,39.26,17.08,6.62,1.37,12.78,0,0,,1.41,0,2.07,,0,0,0.15012,,,,,,,,,
1998-01-01,1998,"Q1","1997/98","Q3","January",61.69135,61.5,24.83,7.33,17.5,8.68,10.02,-1.2,0,34.6,15.48,5.44,1.36,10.94,0,0,,1.38,0,2.07,,0,0,0.19135,,,,,,,,,
1998-02-01,1998,"Q1","1997/98","Q3","February",63.51048,63.23,23.88,9.16,14.72,8.45,7.47,-1.2,0,37.33,15.88,6.5,1.3,12.07,0,0,,1.58,0,2.02,,0,0,0.28048,,,,,,,,,
1998-03-01,1998,"Q1","1997/98","Q3","March",69.92775,69.74,28.91,10.89,18.02,10.78,8.44,-1.2,0,38.47,15.18,6.77,1.46,13.38,0,0,,1.68,0,2.36,,0,0,0.18775,,,,,,,,,
1998-04-01,1998,"Q2","1997/98","Q4","April",64.01775,63.83,26.3,9.55,16.75,9.47,8.48,-1.2,0,35.42,14.14,6.66,1.58,11.61,0,0,,1.43,0,2.11,,0,0,0.18775,,,,,,,,,
1998-05-01,1998,"Q2","1997/98","Q4","May",67.21775,67.03,28.3,10.52,17.78,11,7.98,-1.2,0,36.48,15.99,6.19,1.53,11.34,0,0,,1.43,0,2.25,,0,0,0.18775,,,,,,,,,
1998-06-01,1998,"Q2","1997/98","Q4","June",85.91775,85.73,45.31,19.68,25.63,18.16,8.67,-1.2,0,38.18,14.92,6.68,1.94,13.02,0,0,,1.62,0,2.24,,0,0,0.18775,,,,,,,,,
1998-07-01,1998,"Q3","1998/99","Q1","July",78.829420734,75.955736734,28.975918322,12.647557917,16.328360405,11.530042412,7.558317993,-2.76,0,44.942695348,16.697075897,8.099970801,2.411466221,15.653596246,0,0.295324084,,1.785262099,0,2.037123064,,0,0,2.873684,,,,,,,,,
1998-08-01,1998,"Q3","1998/99","Q1","August",74.190844592,74.125858592,28.460442953,11.514103572,16.946339381,9.881453632,8.724885749,-1.66,0,43.80166519,14.842911589,7.593363051,2.771091936,16.450525032,0,0.246716669,,1.897056913,0,1.863750449,,0,0,0.0649859999999989,,,,,,,,,
1998-09-01,1998,"Q3","1998/99","Q1","September",72.704052808,72.477851808,27.44224427,11.893657068,15.548587202,8.328686657,8.879900545,-1.66,0,43.073459255,16.35842018,7.396945646,2.222303086,14.981321189,0,0.276261324,,1.83820783,0,1.962148283,,0,0,0.226201,,,,,,,,,
1998-10-01,1998,"Q4","1998/99","Q2","October",72.635932439,72.611887439,27.6855662,10.956071874,16.729494326,9.897084783,8.492409543,-1.66,0,43.094282994,16.051619693,7.062701097,2.131280283,15.64308441,0,0.298323915,,1.907273596,0,1.832038245,,0,0,0.024045,,,,,,,,,
1998-11-01,1998,"Q4","1998/99","Q2","November",69.829679058,69.726047058,27.822961823,11.383910812,16.439051011,10.408125046,7.690925965,-1.66,0,40.153477348,15.798976101,6.706452951,1.971821538,13.676292502,0,0.330372544,,1.669561712,0,1.749607887,,0,0,0.103632,,,,,,,,,
1998-12-01,1998,"Q4","1998/99","Q2","December",90.394649673,90.315479673,41.29563327,23.418790433,17.876842837,10.396125567,9.14071727,-1.66,0,47.065380341,17.489971173,9.077806159,2.062197779,16.004235037,0,0.542006982,,1.889163211,0,1.954466062,,0,0,0.0791700000000003,,,,,,,,,
1999-01-01,1999,"Q1","1998/99","Q3","January",81.308840825,81.111114825,35.392944633,12.067857503,23.32508713,12.991990288,11.993096842,-1.66,0,44.25212584,15.091324047,8.294916855,1.584551376,17.103703573,0,0.538609512,,1.639020477,0,1.466044352,,0,0,0.197726,,,,,,,,,
1999-02-01,1999,"Q1","1998/99","Q3","February",74.734492119,74.688006119,30.767712771,12.463987703,18.303725068,13.312631507,8.351093561,-3.36,0,42.265055472,15.452629977,8.548375648,1.740368158,14.361500743,0,0.358555762,,1.803625184,0,1.655237876,,0,0,0.046486,,,,,,,,,
1999-03-01,1999,"Q1","1998/99","Q3","March",82.546050075,82.181594075,35.496527718,13.121582161,22.374945557,14.114035519,9.920910038,-1.66,0,44.800513397,17.577466917,8.688664549,1.8753391,14.530391225,0,0.366436205,,1.762215401,0,1.88455296,,0,0,0.364456,,,,,,,,,
1999-04-01,1999,"Q2","1998/99","Q4","April",81.461309582,77.544326512,33.0802774,13.522934731,19.557342669,12.932794612,8.284548057,-1.66,0,42.85716399,16.737801822,8.499834466,2.14687241,13.496822588,0,0.357748767,,1.618083937,0,1.606885122,,0,0,3.91698307,,,,,,,,,
1999-05-01,1999,"Q2","1998/99","Q4","May",73.399817945,71.160031945,28.242482199,13.107680152,15.134802047,9.837515707,6.95728634,-1.66,0,41.106296044,14.540756166,8.205450308,1.90960235,14.350848057,0,0.36331153,,1.736327633,0,1.811253702,,0,0,2.239786,,,,,,,,,
1999-06-01,1999,"Q2","1998/99","Q4","June",98.623388938,93.660215938,47.558628656,24.188928102,23.369700554,16.384738221,8.644962333,-1.66,0,44.277263652,16.569227987,8.310364549,2.179322126,14.992466624,0,0.537766271,,1.688116095,0,1.82432363,,0,0,4.963173,,,,,,,,,
1999-07-01,1999,"Q3","1999/00","Q1","July",79.730109994,79.421200994,29.688980047,9.862582108,19.826397939,13.581441782,8.744956157,-2.5,0,47.833132253,17,10.23289004,1.783891091,14.763323862,1.870464969,0.450926622,,1.731635669,0,1.899088694,,0,0,0.308909,,,,,,,,,
1999-08-01,1999,"Q3","1999/00","Q1","August",74.409229,71.610331,24.885911,8.928839,15.957072,10.586839,7.870233,-2.5,0,44.860669,16,8.225408,1.824326,14.896459,1.803564,0.348693,,1.762219,0,1.863751,,0,0,2.798898,,,,,,,,,
1999-09-01,1999,"Q3","1999/00","Q1","September",77.1056468,76.9911758,30.1474538,9.9514228,20.196031,13.437963,9.258068,-2.5,0,44.911181,16.4,8.059117,1.849181,14.606393,1.83964,0.381881,,1.774969,0,1.932541,,0,0,0.114471,,,,,,,,,
1999-10-01,1999,"Q4","1999/00","Q2","October",74.213271818,73.747402818,29.824511034,11.186536034,18.637975,12.745006,8.392969,-2.5,0,42.168042784,15.5,7.428322784,1.754,13.589674,1.840402,0.314949,,1.740695,0,1.754849,,0,0,0.465869,,,,,,,,,
1999-11-01,1999,"Q4","1999/00","Q2","November",76.654358225,76.224998225,27.317444225,9.126183,18.191261225,12.707090973,7.984170252,-2.5,0,47.004251,16.5,8.547296,1.94095,15.730671,2.05014,0.288787,,1.946407,0,1.903303,,0,0,0.42936,,,,,,,,,
1999-12-01,1999,"Q4","1999/00","Q2","December",101.003183617,100.797871617,49.275838095,27.804244711,21.471593384,13.64105569,10.330537694,-2.5,0,49.3428,17.8,9.115383,2.461462,15.649603,2.113437,0.27084,,1.932075,0,2.179233522,,0,0,0.205312,,,,,,,,,
2000-01-01,2000,"Q1","1999/00","Q3","January",77.203289997,76.675525997,33.431202547,9.579722794,23.851479753,13.635763284,12.715716469,-2.5,0,41.595454963,15.5,7.511519159,1.844579957,12.84718,1.778081217,0.36181163,,1.752283,0,1.648868487,,0,0,0.527764,,,,,,,,,
2000-02-01,2000,"Q1","1999/00","Q3","February",75.714817197,74.197330197,26.661773997,10.078182471,16.583591526,11.637011526,7.44658,-2.5,0,45.710606,15.7,8.82065,2.121835,14.820288,1.949371,0.457258,,1.841204,0,1.8249502,,0,0,1.517487,,,,,,,,,
2000-03-01,2000,"Q1","1999/00","Q3","March",85.844154,85.485855,33.512801,11.732731,21.78007,15.301654,8.978416,-2.5,0,50.105037,17.6,9.326643,2.129457,16.332946,2.114566,0.506935,,2.09449,0,1.868017,,0,0,0.358299,,,,,,,,,
2000-04-01,2000,"Q2","1999/00","Q4","April",98.853759884,77.577761884,32.149251441,10.986216465,21.163034976,13.849091594,9.813943382,-2.5,0,43.921274563,15.8,8.587337588,1.653648625,13.715108325,1.84188611,0.427619915,,1.895674,0,1.50723588,,0,0,21.275998,,,,,,,,,
2000-05-01,2000,"Q2","1999/00","Q4","May",87.576614567,87.048633567,34.475217694,14.457015398,20.018202296,14.101682463,8.416519833,-2.5,0,50.915838849,17.2,9.67335305,2.302103565,16.825539859,2.193047009,0.462677477,,2.259117889,0,1.657577024,,0,0,0.527981,,,,,,,,,
2000-06-01,2000,"Q2","1999/00","Q4","June",101.950010559,98.226818559,49.455167759,25.100377047,24.354790712,19.034478722,7.82031199,-2.5,0,47.082646393,16.2,9.563324062,1.93836516,15.090452624,1.954221236,0.38794118,,1.948342131,0,1.689004407,,0,0,3.723192,,,,,,,,,
2000-07-01,2000,"Q3","2000/01","Q1","July",84.936583,84.077604,34.204809,13.336624,20.868185,15.147335,8.22085,-2.5,0,48.052896,15.766164,10.814056,1.857459,15.429768,2.020694,0.336726,,1.828029,0,1.819899,,0,0,0.858979,,,,,,,,,
2000-08-01,2000,"Q3","2000/01","Q1","August",91.997138,87.306681,33.734959,13.765365,19.969594,14.334405,8.135189,-2.5,0,51.5814,16.758954,12.336535,2.115081,16.134419,2.189226,0.344051,,1.703134,0,1.990322,,0,0,4.690457,,,,,,,,,
2000-09-01,2000,"Q3","2000/01","Q1","September",81.452781591,80.648285591,29.580398591,11.023134,18.557264591,13.471647591,7.585617,-2.5,0,49.260712,16.7086065,10.6490515,1.981306,15.981921,1.928374,0.343026,,1.668427,0,1.807175,,0,0,0.804496,,,,,,,,,
2000-10-01,2000,"Q4","2000/01","Q2","October",88.627886,88.02493,35.080833,13.438415,21.642418,15.572138,8.57028,-2.5,0,50.949738,15.081609,12.063511,1.92644,17.616647,2.173742,0.349026,,1.738763,0,1.994359,,0,0,0.602956,,,,,,,,,
2000-11-01,2000,"Q4","2000/01","Q2","November",87.979413,87.745858,31.04624,12.033113,19.013127,13.73353,7.779597,-2.5,0,54.511843,17.312115,12.709733,2.414359,17.906182,2.193606,0.404974,,1.570874,0,2.187775,,0,0,0.233555,,,,,,,,,
2000-12-01,2000,"Q4","2000/01","Q2","December",93.60732036,93.3739643,43.5817763,25.41497,18.1668063,11.9341543,8.732652,-2.5,0,47.815365,14.357622,11.232698,2.617163,15.525714,1.96354,0.394473,,1.724155,0,1.976823,,0,0,0.23335606,,,,,,,,,
2001-01-01,2001,"Q1","2000/01","Q3","January",97.484968,97.393055,42.896601,14.597344,28.299257,19.66839,11.130867,-2.5,0,52.36628,17.550227,11.881902,2.397772,17.006351,1.880814,0.441066,,1.208148,0,2.130174,,0,0,0.091913,,,,,,,,,
2001-02-01,2001,"Q1","2000/01","Q3","February",81.184712,80.963508,30.400708,12.107843,18.292865,13.522219,7.270646,-2.5,0,48.963268,16.691371,11.249821,1.928448,15.469886,1.853365,0.498792,,1.271585,0,1.599532,,0,0,0.221204,,,,,,,,,
2001-03-01,2001,"Q1","2000/01","Q3","March",82.987423,82.959882,32.177684,15.302046,16.875638,12.903954,7.721684,-3.75,0,49.01082,17.033205,11.001354,1.680822,15.962211,1.760487,0.469429,,1.103312,0,1.771378,,0,0,0.027541,,,,,,,,,
2001-04-01,2001,"Q2","2000/01","Q4","April",85.514526,85.345055,35.135742,15.517373,19.618369,14.11907,9.249299,-3.75,0,48.399944,16.068311,10.992435,1.688072,16.170189,1.87902,0.519894,,1.082023,0,1.809369,,0,0,0.169471,,,,,,,,,
2001-05-01,2001,"Q2","2000/01","Q4","May",97.79347,97.659004,36.30742,16.201338,20.106082,15.163495,8.692587,-3.75,0,59.423356,19.278682,13.919342,2.048067,19.700602,2.459708,0.547075,,1.46988,0,1.928228,,0,0,0.134466,,,,,,,,,
2001-06-01,2001,"Q2","2000/01","Q4","June",109.905165,109.657766,56.995216,37.379863,19.615353,15.18135,8.184003,-3.75,0,50.732746,16.691596,12.164325,1.641308,16.543111,2.056041,0.477081,,1.159284,0,1.929804,,0,0,0.247399,,,,,,,,,
2001-07-01,2001,"Q3","2001/02","Q1","July",96.414235551,95.383809551,41.435285054,16.969050692,24.466234362,19.573868523,7.942365839,-3.05,0,51.421815147,18.25738,10.83810671,1.881317891,16.650093057,2.06983234,0.452073318,,1.273011831,0,2.52670935,,0,0,1.030426,,,,,,,,,
2001-08-01,2001,"Q3","2001/02","Q1","August",93.801951805,92.497366805,35.395804632,16.170614409,19.225190223,14.489372418,7.785817805,-3.05,0,54.508998367,17.403792411,12.765546362,1.804237717,18.272614573,2.287676616,0.504079901,,1.471050787,0,2.592563806,,0,0,1.304585,,,,,,,,,
2001-09-01,2001,"Q3","2001/02","Q1","September",100.143523893,90.693161893,40.000383176,16.195894926,23.80448825,16.715790556,10.138697694,-3.05,0,48.508330063,17.124118,9.646786762,1.758721258,15.848472128,1.851595242,0.439558884,,1.839077789,0,2.184448654,,0,0,9.450362,,,,,,,,,
2001-10-01,2001,"Q4","2001/02","Q2","October",112.836612106,96.446521106,40.073028214,18.230008589,21.843019625,15.766166522,9.126853103,-3.05,0,53.854851331,17.58749752,10.508497334,2.089013258,18.34853531,2.215463084,0.486666236,,2.619178589,0,2.518641561,,0,0,16.390091,,,,,,,,,
2001-11-01,2001,"Q4","2001/02","Q2","November",100.720079797,98.488662797,39.987395227,15.728269403,24.259125824,19.486295755,10.005926612,-5.233096543,0,56.106649043,18.150019848,9.785984854,2.097156107,21.413496616,2.325762716,0.429014025,,1.905214877,0,2.394618527,,0,0,2.231417,,,,,,,,,
2001-12-01,2001,"Q4","2001/02","Q2","December",118.622662255,116.169915555,59.579879396,38.411136632,21.168742764,14.146815835,10.071926929,-3.05,0,54.219466929,19.665076559,9.071062961,1.95459051,19.099337912,2.29212789,0.414389499,,1.722881598,0,2.37056923,,0,0,2.4527467,,,,,,,,,
2002-01-01,2002,"Q1","2001/02","Q3","January",100.338789302,98.426202302,46.6799106,17.584692392,29.095218208,18.741554132,13.403664076,-3.05,0,49.367313262,18.501388,8.713275256,1.619341358,16.415621411,1.861988961,0.579677932,,1.676020344,0,2.37897844,,0,0,1.912587,,,,,,,,,
2002-02-01,2002,"Q1","2001/02","Q3","February",91.458600876,89.845976876,38.521335296,16.593623217,21.927712079,16.401903391,8.575808688,-3.05,0,49.305949986,18.025280358,8.472584399,1.773010152,16.822856117,1.876841409,0.600709206,,1.734668345,0,2.018691594,,0,0,1.612624,,,,,,,,,
2002-03-01,2002,"Q1","2001/02","Q3","March",101.732216532,100.221085532,42.206239911,17.053121581,25.15311833,18.172378577,10.030739753,-3.05,0,55.659695989,19.216671,10.110314748,1.735691597,20.221350415,1.929995243,0.771545917,,1.674127069,0,2.355149632,,0,0,1.511131,,,,,,,,,
2002-04-01,2002,"Q2","2001/02","Q4","April",102.932254099,102.116520099,49.888895237,21.133879891,28.755015346,21.754843461,10.050171885,-3.05,0,49.773892033,19.245340214,7.896921076,1.87615587,16.724057477,1.872807075,0.542634249,,1.615976072,0,2.453732829,,0,0,0.815734,,,,,,,,,
2002-05-01,2002,"Q2","2001/02","Q4","May",104.163793658,102.613502658,45.848508163,21.863411207,23.985096956,18.101453859,8.933643097,-3.05,0,54.141950993,18.423173,10.166432454,1.965638238,19.036411439,2.029089465,0.491085054,,2.030121343,0,2.623043502,,0,0,1.550291,,,,,,,,,
2002-06-01,2002,"Q2","2001/02","Q4","June",130.5844933,129.446488,70.427442,43.544829,26.882613,19.745144,10.187469,-3.05,0,56.599396,19.136263,10.675798,2.457027,19.738624,2.128226,0.471463,,1.991995,0,2.41965,,0,0,1.13800529999999,,,,,,,,,
2002-07-01,2002,"Q3","2002/03","Q1","July",110.177888,108.982882,45.684196,19.089412,26.594784,21.896093,8.365358,-3.666667,0,60.081763,20.371007,10.798134,2.241777,21.393172,2.819833,0.528657,,1.929183,0,3.216923,,0,0,1.195006,,,,,,,,,
2002-08-01,2002,"Q3","2002/03","Q1","August",101.270805,98.419458,41.752314,18.701052,23.051262,16.690559,10.02737,-3.666667,0,53.423159,18.707446,9.356443,2.608458,18.107506,2.2852,0.50256,,1.855546,0,3.243985,,0,0,2.851347,,,,,,,,,
2002-09-01,2002,"Q3","2002/03","Q1","September",103.869698,102.377688,44.47669,19.3455,25.13119,18.873092,9.924765,-3.666667,0,55.055101,19.790361,10.058111,2.6516,17.908413,2.245969,0.465395,,1.935252,0,2.845897,,0,0,1.49201,,,,,,,,,
2002-10-01,2002,"Q4","2002/03","Q2","October",116.133227,114.219846,48.70573,19.054031,29.651699,24.002854,9.315512,-3.666667,0,62.154484,20.229855,10.908374,3.110878,22.603065,2.726995,0.461595,,2.113722,0,3.359632,,0,0,1.913381,,,,,,,,,
2002-11-01,2002,"Q4","2002/03","Q2","November",109.857208,108.606099,44.447153,21.122392,23.324761,16.874393,10.117035,-3.666667,0,60.586384,19.614438,11.201668,2.943148,21.461644,2.678877,0.480184,,2.159013,0.047412,3.572562,,0,0,1.251109,,,,,,,,,
2002-12-01,2002,"Q4","2002/03","Q2","December",138.543795,136.562107,72.187781,46.035694,26.152087,19.386329,10.432425,-3.666667,0,61.017684,20.518131,11.932203,3.252597,20.225897,2.486221,0.44593,,2.058158,0.098547,3.356642,,0,0,1.981688,,,,,,,,,
2003-01-01,2003,"Q1","2002/03","Q3","January",116.807488218333,113.295157118333,48.8616521293333,19.561849755,29.2998023743333,21.164811779,11.801657262,-3.66666666666667,0,61.244243711,20.296416966,11.710744279,2.891473935,20.910712727,2.350989983,0.694041833,,2.29658406,0.093279928,3.189261278,,0,0,3.5123311,,,,,,,,,
2003-02-01,2003,"Q1","2002/03","Q3","February",113.4817149,111.555684,47.186452,20.472374,26.714078,21.267708,9.113037,-3.666667,0,61.6152,20.34986,10.985762,2.797907,21.914067,2.581344,0.761388,,2.163268,0.061604,2.754032,,0,0,1.9260309,,,,,,,,,
2003-03-01,2003,"Q1","2002/03","Q3","March",117.141092216333,115.371497916333,50.0102074383333,26.683317795,23.3268896433333,18.661347125,8.332209185,-3.66666666666667,0,62.15146267,21.533530157,10.739219736,2.857640227,21.464276649,2.442470217,0.646171131,,2.422233047,0.045921506,3.209827808,,0,0,1.7695943,,,,,,,,,
2003-04-01,2003,"Q2","2002/03","Q4","April",109.7832368,107.732333,45.630333,24.338,21.292333,16.167,8.792,-3.666667,0,58.894,18.663,11.177,3.126,20.853,2.474,0.61,,1.95,0.041,3.208,,0,0,2.0509038,,,,,,,,,
2003-05-01,2003,"Q2","2002/03","Q4","May",126.6843007,125.052403,58.266653,29.071653,29.195,20.681,8.514,0,0,63.48875,20.051,12.79,3.058,22.154,2.532,0.567,,2.219,0.11775,3.297,,0,0,1.6318977,,,,,,,,,
2003-06-01,2003,"Q2","2002/03","Q4","June",162.17555369,159.085958,92.588683,55.401158,37.187525,28.695499,8.492026,0,0,62.685012,20.179669,11.898169,3.286467,22.013556,2.478383,0.616308,,2.125871,0.086589,3.812263,,0,0,3.08959569,,,,,,,,,
2003-07-01,2003,"Q3","2003/04","Q1","July",122.064426308,120.102723308,45.251371791,22.639347502,22.612024289,17.62325987,7.835680227,-2.846915808,0,70.722936386,24.19892327,9.333306422,4.340573588,26.32342846,3.15117656,0.657521553,,2.574292229,0.143714304,4.128415131,,0,0,1.961703,,,,,,,,,
2003-08-01,2003,"Q3","2003/04","Q1","August",115.789516432,114.598273432,45.325903291,19.007717394,26.318185897,19.473601332,9.284230235,-2.43964567,0,65.205978354,20.926225316,9.346598244,3.728653115,25.209057627,2.798591139,0.658472933,,2.403825101,0.134554879,4.066391787,,0,0,1.191243,,,,,,,,,
2003-09-01,2003,"Q3","2003/04","Q1","September",133.008468395,130.586912595,57.226866554,31.640275628,25.586590926,18.318942639,10.846560388,-3.578912101,0,69.160192177,22.73922888,8.939407021,4.094452256,27.552314467,2.822257421,0.673822945,,2.200065591,0.138643596,4.199853864,,0,0,2.4215558,,,,,,,,,
2003-10-01,2003,"Q4","2003/04","Q2","October",127.516933103,125.711734103,47.028838305,24.684922791,22.343915514,16.538240684,11.036877994,-5.231203164,0,74.386009697,21.68290384,11.735878152,4.567567172,29.295973852,3.211798339,0.689169269,,3.074838343,0.12788073,4.296886101,,0,0,1.805199,,,,,,,,,
