"Date","Year","Quarter","FY","QFY","Month","CORENS","CORESA","CPTOTNSXN","CPTOTSAXN","CPTOTSAXNZGY","DMGSRMRCHNSCD","DMGSRMRCHNSKD","DMGSRMRCHNSXD","DMGSRMRCHSACD","DMGSRMRCHSAKD","DMGSRMRCHSAXD","DPANUSLCU","DPANUSSPB","DPANUSSPF","DSTKMKTXD","DSTKMKTXN","DXGSRMRCHNSCD","DXGSRMRCHNSKD","DXGSRMRCHNSXD","DXGSRMRCHSACD","DXGSRMRCHSAKD","DXGSRMRCHSAXD","IMPCOV","IPTOTNSKD","IPTOTSAKD","NEER","REER","TOT","TOTRESV"
2009-07-01,2009,"Q3","2009/10","Q1","July",98.64314789688,98.47483477377,96.68796234028,96.8870292887,11.88635485118,316.1,280.8775082432,0.96913931382,319.82809069956,329.96718423077,0.96913931382,2111.89260869565,2111.89260869565,2111.89260869565,96.64112455427,105.7382127043,181.81790123457,231.86074307102,0.7841685437,187.09316363496,230.91578154634,0.81022250789,8.05766066577,626731176.861288,624424468.306533,102.6778642911,103.22918899892,1.04966034084,2577.06622623836
2009-08-01,2009,"Q3","2009/10","Q1","August",99.16892808684,98.96627690222,98.67182246133,98.37656903766,12.41155096577,311.18,244.79935766992,0.96862903367,293.11986040525,302.48931455734,0.96862903367,2070.64285714286,2070.64285714286,2070.64285714286,96.21223189878,102.99604607579,185.3175308642,230.64047266149,0.80349094296,190.57862116806,237.97428572068,0.8008370341,9.76527116028,573727152.65366,590505307.51745,104.09908665483,105.66776325579,0.99311992414,2862.39491932019
2009-09-01,2009,"Q3","2009/10","Q1","September",99.50814111262,99.16963226572,101.07599193006,100.33472803347,14.27754479604,318.06,293.60286184754,0.9672345086,315.28313824417,325.84708089925,0.9672345086,1959.27272727273,1959.27272727273,1959.27272727273,95.36088272881,96.76438457373,191.97456790124,201.93726948738,0.95066437408,196.63285286355,213.88805549946,0.919326011,9.55194058866,598158695.061864,619287317.540051,108.74571120731,112.3388478207,1.15341153489,3011.56580511397
2009-10-01,2009,"Q4","2009/10","Q2","October",99.67774762551,99.62718183359,100.89105581708,100.16736401674,13.30935251799,327.58,285.73743164824,0.9678662393,324.85329125144,336.01036136741,0.9678662393,1898.31818181818,1898.31818181818,1898.31818181818,93.20852884218,91.57740550958,213.3262962963,217.69035366056,0.97995291343,212.16370336429,216.31915583372,0.98079017804,9.24893144879,543153216.815146,575104355.292673,111.29595371699,114.05719919805,1.12190127237,3004.54582169992
2009-11-01,2009,"Q4","2009/10","Q2","November",99.93215739484,100.11862396204,100.90786819099,100.13389121339,11.83177570093,321.39,262.9396177726,0.96789487216,307.9620027939,319.66597684828,0.96789487216,1875.21428571429,1875.21428571429,1875.21428571429,94.26351292787,91.42271445205,217.64518518519,224.67896400059,0.96869409272,215.47743458931,218.45491743524,0.98637026403,9.71895786049,567688282.70813,596013657.707029,112.37651641826,114.68332554076,1.04582814658,2993.06972778639
2009-12-01,2009,"Q4","2009/10","Q2","December",99.8473541384,99.88137603796,100.63887020847,100.20083682008,11.07606679035,352.76,264.73812505165,0.96749147546,354.89479961797,366.60232541658,0.96749147546,1897.76347826087,1897.76347826087,1897.76347826087,94.33444380234,92.64585860108,216.46851851852,213.95217796317,1.01176122898,212.68406168319,217.13336110093,0.9795089092,8.43759747566,691605893.990416,631588301.038972,111.86398239262,113.82462564806,1.07622502675,2994.45946538175
2010-01-01,2010,"Q1","2009/10","Q3","January",100,100,100,100,9.05274685162,322.01,228.74419199835,1,341.95382068687,341.08677191366,1,1934.05,1934.05,1934.05,100,100,202.66592592593,202.66592592593,1,197.32224654233,197.32224654233,1,8.68879472206,613307631.66808,613307631.66808,110.17558667668,111.27491555022,1.05576622725,2971.16655237081
2010-02-01,2010,"Q1","2009/10","Q3","February",101.5434192673,101.23707846128,100.40349697377,100.08368200837,8.11788103417,341.35,268.92553845442,0.99977892699,350.11398039491,349.88023177173,0.99977892699,1995.8,1995.8,1995.8,101.7364078781,104.83230054724,195.84592592593,202.61679596418,0.96658287875,190.75308874541,204.8016096534,0.93140424564,8.43329259003,605336323.33998,609675329.918095,108.28320912279,109.33398659125,1.07168836069,2952.6136365305
2010-03-01,2010,"Q1","2009/10","Q3","March",101.59430122117,101.60989662769,100.11768661735,99.91631799163,7.45140388769,374.92,285.14982677994,1.001262579,371.44828613656,371.0041484242,1.001262579,2083.82608695652,2083.82608695652,2083.82608695652,103.64982655523,111.92627090886,188.87814814815,206.05986865984,0.91661782266,185.08837669262,204.03961377271,0.90711981497,7.7832865873,643881567.506595,606873759.103198,103.35393957235,104.1366940644,1.01937250571,2891.08846336115
2010-04-01,2010,"Q2","2009/10","Q4","April",101.74694708277,101.74546687002,100.42030934768,99.34728033473,5.88655012487,329.16,235.4108691997,1.00509635188,359.61609988234,358.0234110257,1.00509635188,2081.34090909091,2081.34090909091,2081.34090909091,112.39149717234,121.21527052783,179.33987654321,195.95313973137,0.91521818323,179.47880896757,204.43408167789,0.87792997867,8.10827429131,585735876.888201,608953614.77774,103.43870458583,103.91424596822,0.95676089693,2915.8659774155
2010-05-01,2010,"Q2","2009/10","Q4","May",101.71302578019,101.89798339265,99.86550100874,99.02928870293,4.44836716681,453.49,292.52373350493,1.00812093561,438.79414812214,434.90558465057,1.00812093561,2177.52380952381,2177.52380952381,2177.52380952381,114.09685771096,128.09296136519,173.89358024691,196.7276109242,0.88393072752,175.34794850833,209.49210320956,0.83701459779,6.22721419523,564375531.195153,589723847.706228,101.24042695086,100.94403296888,1.02353955254,2732.46514797064
2010-06-01,2010,"Q2","2009/10","Q4","June",102.83242876527,102.71140484664,100.16812373907,100.05020920502,4.32809773124,364.18,293.38542410994,1.00461483896,346.55718788781,344.90068321386,1.00461483896,2261.02272727273,2261.02272727273,2261.02272727273,114.06203751817,133.61989460981,170.11654320988,209.88883134072,0.81050783943,172.53517744808,214.88948014749,0.80290192582,7.4939029966,609511770.559461,612700961.91172,98.6973244022,98.93572766667,1.01056898171,2597.065948807
2010-07-01,2010,"Q3","2010/11","Q1","July",103.18860244233,103.13506185392,99.84868863484,100.26778242678,3.48937640352,321.27,291.37811473683,1.00510184474,328.20268106966,326.47385648886,1.00510184474,2256.82045454546,2256.82045454546,2256.82045454546,113.1716964937,132.35651193946,167.10209876543,213.14674337447,0.78397678576,170.99428457112,211.34151255798,0.8090899062,8.15308142967,616620383.181057,613019885.325894,97.57898124296,97.49950733892,0.96335417086,2675.86318419678
2010-08-01,2010,"Q3","2010/11","Q1","August",103.17164179105,102.96559905101,100.35305985205,99.96652719665,1.61619598503,325.94,273.35885515414,1.00965781032,308.83906909659,305.77581912536,1.00965781032,2229.09090909091,2229.09090909091,2229.09090909091,118.76815012721,137.1020714873,167.34358024691,191.29497034409,0.87479341431,171.43398775778,194.29593043464,0.88233442345,8.64331378336,600746782.181377,624862781.12388,97.96578388015,97.7258486623,1.00490704191,2669.39298276279
2010-09-01,2010,"Q3","2010/11","Q1","September",103.64654002714,103.10116929334,101.42905178211,100.41841004184,0.0834028357,387.72,325.66433070491,1.01485997172,386.35170687449,380.61666405037,1.01485997172,2250.70363636364,2250.70363636364,2250.70363636364,120.4484886154,140.18136573132,169.93432098765,185.90054492162,0.91411416281,173.87506054924,195.05709033308,0.8914059994,6.89479528255,615654163.989772,642226475.733066,96.96889801071,96.50490777331,1.0357482067,2663.81592596163
2010-10-01,2010,"Q4","2010/11","Q2","October",102.22184531886,101.9827147941,101.05917955615,100.20083682008,0.03341687552,361.54,286.72708172416,1.0153975485,364.40852933081,359.1214095815,1.0153975485,2264.38095238095,2264.38095238095,2264.38095238095,128.97807567668,151.25984567781,176.99975308642,205.31522711011,0.86208780312,177.18888300116,203.72101371486,0.86976242544,7.54638256084,626938223.830849,666897539.872578,94.4009205682,93.34376099579,0.93146555412,2749.96617076345
2010-11-01,2010,"Q4","2010/11","Q2","November",102.84938941655,102.88086764955,102.32010759919,101.48953974895,1.35383586829,435.58,314.1554574749,1.01612582388,422.664697513,416.29752472145,1.01612582388,2290.17045454546,2290.17045454546,2290.17045454546,132.22307378487,156.68619536631,182.69493827161,208.60295848837,0.87580223979,182.78628579092,204.74942286098,0.89273162892,6.57904306994,662377763.454048,697773175.48175,93.92140636969,92.93647659205,0.93198627035,2780.72924908057
2010-12-01,2010,"Q4","2010/11","Q2","December",104.64721845319,104.5754956787,103.76597175521,103.39748953975,3.19024553199,395.23,342.37569248383,1.01973036541,396.83283513983,389.24443053946,1.01973036541,2304.39130434783,2304.39130434783,2304.39130434783,129.58911657215,154.28795300473,189.14530864198,188.76417484313,1.00201910028,187.52608325801,193.51506089858,0.96905162,6.81900480684,745058519.965426,680498948.758281,93.97481861756,93.449895828,1.01401911747,2706.00501033156
2011-01-01,2011,"Q1","2010/11","Q3","January",105.5630936228,105.59227249619,104.99327505044,105.17154811716,5.17154811715,382.93,348.11174696081,1.1052520854,404.97323274506,366.31536489685,1.1052520854,2332.14285714286,2332.14285714286,2332.14285714286,134.83091748914,162.97116810407,199.71283950617,185.77072001131,1.07505014511,195.15131618132,183.18235075128,1.06533907541,6.51572289881,678734474.049371,680153585.690393,92.71367459892,93.05913828341,1.03710092394,2638.69336600108
2011-02-01,2011,"Q1","2010/11","Q3","February",107.63229308005,107.32079308592,106.80901143241,106.51046025105,6.42140468227,378.24,334.59992568315,1.10892068106,385.57560887075,347.82169061972,1.10892068106,2345.075,2345.075,2345.075,128.74029220928,156.0963280945,205.15209876543,196.74773335162,1.04271645356,199.83632001625,199.45689208234,1.00190230546,6.79923908522,630009420.546005,638565436.961707,92.2184569712,93.10302619977,1.02407829657,2621.62075014034
2011-03-01,2011,"Q1","2010/11","Q3","March",109.53188602442,109.52380952381,111.28110289173,110.94560669456,11.03852596315,524.84,351.64240008362,1.11191939594,521.06490843055,469.59322593391,1.11191939594,2395.60869565217,2395.60869565217,2395.60869565217,117.88904623205,146.27054709548,208.8250617284,205.68787101526,1.01525219109,204.05592269085,204.42620656452,0.9981886673,4.67120385655,745990231.328451,700930496.382607,89.89614995189,92.30558176518,0.98103858014,2434.0004097747
2011-04-01,2011,"Q2","2010/11","Q4","April",111.51628222524,111.62514827995,114.55951580363,113.22175732218,13.96563342318,366.48,313.83764266561,1.11600753041,394.28783596222,353.56390660495,1.11600753041,2366.85714285714,2366.85714285714,2366.85714285714,127.14234767211,155.66869461413,208.33024691358,187.66041935345,1.11014484371,206.99942889064,196.72248609177,1.05224081397,6.21509831414,679114060.160233,694006320.716747,89.92307021458,93.341270906,1.02973845494,2450.53766457552
2011-05-01,2011,"Q2","2010/11","Q4","May",113.19538670285,113.60786307406,115.83725622058,114.96234309623,16.08923440933,420.13,365.69071257694,1.11708282535,405.52902497778,361.54247076714,1.11708282535,2388.59090909091,2388.59090909091,2388.59090909091,126.55053453527,156.39631692505,210.27172839506,180.32512302277,1.16607006761,210.47576010481,191.18887425137,1.100878704,5.89147235898,645779498.060904,669785979.899216,89.49351861357,93.28056744219,1.13407606616,2389.16304142129
2011-06-01,2011,"Q2","2010/11","Q4","June",115.31546811398,115.33638366379,115.92131809011,115.89958158996,15.84141853463,481.92,371.49519271953,1.11504633717,450.70398493438,404.20711444437,1.11504633717,2458.59090909091,2458.59090909091,2458.59090909091,113.12310620571,144.17220746518,212.24802469136,200.60950322335,1.05801580324,213.91793956184,202.91318996663,1.05423378144,5.04256975056,654786041.23681,656842982.195706,87.1369875777,91.93635171933,1.14754026283,2272.70628088496
2011-07-01,2011,"Q3","2011/12","Q1","July",119.25033921303,119.31875953228,118.61129791527,119.28033472803,18.96177599733,404.05,398.67007112313,1.11372174327,417.07687701953,374.41604528808,1.11372174327,2584.32142857143,2584.32142857143,2584.32142857143,102.94696787805,137.61018168508,216.35098765432,221.6970690888,0.97588564677,220.551523324,218.46666581755,1.00954313785,6.46139155837,649023233.917361,647651382.920894,82.9209158532,90.59032129718,1.08497660557,2694.89701236715
2011-08-01,2011,"Q3","2011/12","Q1","August",123.77883310719,123.57227588544,121.78883658373,121.25523012552,21.29583124058,458.65,364.40475726048,1.11583510494,436.60954753099,391.7538631121,1.11583510494,2757.17391304348,2757.17391304348,2757.17391304348,91.63735496691,130.50216643251,216.82802469136,244.15426556357,0.88807797067,221.76727519565,246.47541042415,0.89975415728,5.96197047407,627179778.62867,655335005.078254,78.31846694207,85.20066571144,1.09045796973,2603.05323107666
2011-09-01,2011,"Q3","2011/12","Q1","September",132.24219810041,131.40145738011,130.17821116342,128.66945606695,28.13333333333,414.07,341.17754949558,1.11466393481,412.82441320317,370.21764599407,1.11466393481,2815.77272727273,2815.77272727273,2815.77272727273,84.1083175982,122.85362159331,215.77098765432,255.33240423085,0.84505916241,220.87386846519,265.27125935184,0.83263399512,6.00414302152,612893537.728958,645100893.337207,78.52431355146,88.94838144676,1.14130418847,2478.65681964538
2011-10-01,2011,"Q4","2011/12","Q2","October",133.73473541384,133.28249449246,131.84263618023,130.59414225941,30.33238683815,363.49,334.51816619868,1.11163765393,372.2268713816,334.88723903465,1.11163765393,2797.99523809524,2797.99523809524,2797.99523809524,73.89424143277,107.09925655172,207.24160493827,227.02811764459,0.91284554129,209.13395605621,224.36619431946,0.93210992276,6.82993237446,579075866.033987,616272614.864505,79.93573779785,91.01939338775,1.10725070515,2542.28435949175
2011-11-01,2011,"Q4","2011/12","Q2","November",134.37924016282,134.28232502966,132.02757229321,130.96234309623,29.04023746702,423.21,293.16682777505,1.10813194485,412.55649111532,371.27403991961,1.10813194485,2583.38636363636,2583.38636363636,2583.38636363636,80.67258764353,107.77139023833,207.57012345679,220.14194174478,0.94289221677,209.71157813181,218.51166601815,0.95972714846,6.21815112186,541910934.997779,569559633.003751,86.58902266831,98.895518621,1.18476081082,2565.33860806066
2011-12-01,2011,"Q4","2011/12","Q2","December",135.21031207598,134.92628368073,131.79219905851,131.33054393305,27.01521528003,439.76,314.631213489,1.10583882794,443.12056306948,401.22151475252,1.10583882794,2446.69318181818,2446.69318181818,2446.69318181818,80.89365681784,102.36015772221,210.81827160494,185.63645849695,1.13565122558,210.96458318634,191.84209865696,1.09967824926,5.90685849689,688293142.477439,630057935.972976,91.41995963656,105.07579310762,1.28685768826,2617.45046311354
2012-01-01,2012,"Q1","2011/12","Q3","January",135.21031207598,135.21437044569,131.87626092804,132.23430962343,25.73201782304,441.52,323.15690759766,1.09253758705,463.55342337532,424.98866707407,1.09253758705,2409.46363636364,2409.46363636364,2409.46363636364,84.48860893346,104.87838507464,222.11049382716,228.10700634583,0.97371184421,217.42666219482,227.465297451,0.95586739881,5.92889431676,671211767.488653,672086777.872079,92.51114459946,106.71193687151,1.06529950549,2748.35925736478
2012-02-01,2012,"Q1","2011/12","Q3","February",136.4145183175,136.06168446026,134.29724277068,134.05857740586,25.86423632935,446.33,299.71719124969,1.09200963427,453.72804531434,416.31539919096,1.09200963427,2329.29380952381,2329.29380952381,2329.29380952381,91.69174202916,110.39246461336,227.35456790124,222.4540236424,1.02202947008,221.16279370779,225.37427978462,0.98131336867,6.11993099076,617621110.200602,630873425.621745,94.30959786346,110.41261752413,1.05000793296,2776.78432589399
2012-03-01,2012,"Q1","2011/12","Q3","March",135.36295793759,135.28215556685,134.8184263618,134.24267782427,20.99864232916,460.48,379.6249362115,1.09275353975,461.19283387119,423.80416526897,1.09275353975,2480.58545454545,2480.58545454545,2480.58545454545,97.45152364377,125.10435574466,231.67493827161,235.92927608006,0.98196774101,225.28769824858,234.75316746623,0.95967905643,5.94262236016,697886318.733768,656418165.511267,88.88530917844,102.91578492612,1.05797591948,2740.69484690806
2012-04-01,2012,"Q2","2011/12","Q4","April",136.95725915875,137.14624639892,137.49159381305,135.69874476988,19.85218033999,414.69,365.21042321885,1.09048803977,438.99489124301,402.8326758339,1.09048803977,2502.57142857143,2502.57142857143,2502.57142857143,102.03661138877,132.20231164778,234.97234567901,235.09762544308,0.999467116,231.76825519002,247.27834797632,0.9372767858,6.29602192278,643709028.365294,648844791.778681,88.54262969076,102.39344343939,1.09111893789,2763.92145925625
2012-05-01,2012,"Q2","2011/12","Q4","May",137.22862957938,137.87493645145,137.3907195696,136.40167364017,18.64900276605,476.07,393.26476162633,1.09000000755,459.87427981311,418.55536696384,1.09000000755,2481.71739130435,2481.71739130435,2481.71739130435,103.07367801552,132.28261651726,237.51975308642,244.18485099104,0.97270470352,235.94251790671,257.2200494896,0.9172788761,6.06239532558,685843086.670967,705812081.826535,90.90488848475,104.95394682874,1.10646013243,2787.9396842922
2012-06-01,2012,"Q2","2011/12","Q4","June",137.89009497965,138.11218437553,136.78547410894,136.92050209205,18.13718411552,504.94,396.98331135201,1.09078110984,466.2737292724,427.40555258504,1.09078110984,2483.5,2483.5,2483.5,104.38249376062,134.10390618457,239.21790123457,256.20818308081,0.93368563938,239.74934291736,257.66834543516,0.93045710567,6.13089223682,677181621.777663,678709258.986954,91.96505000463,105.48253128004,1.10826531473,2858.67398702789
2012-07-01,2012,"Q3","2012/13","Q1","July",137.60176390773,137.82409761058,135.59179556153,136.48535564854,14.42402132735,407.69,340.25261171444,1.09772891223,419.98674842151,382.0658618134,1.09772891223,2473.31954545454,2473.31954545454,2473.31954545454,108.65825964022,139.04344307644,240.35222222222,275.67586773077,0.87186529674,245.10921179504,272.49626898791,0.89949566174,7.23985066783,699232124.035915,703710377.030362,93.00823901036,106.27415145714,1.00008797965,3040.64134104001
2012-08-01,2012,"Q3","2012/13","Q1","August",137.92401628223,137.75631248941,136.28110289173,135.71548117155,11.92546583851,460.49,357.71676307353,1.09747351522,440.19742894941,402.54426344398,1.09747351522,2491.9347826087,2491.9347826087,2491.9347826087,109.12731557243,140.69836783741,240.13777777778,275.68575523917,0.8710561689,246.30936836462,276.71395913296,0.89012267085,6.88932628424,656442416.993298,686014161.059802,92.10311944881,104.42839752552,1.01129893421,3032.66371751463
2012-09-01,2012,"Q3","2012/13","Q1","September",138.67028493894,137.75631248941,137.35709482179,135.71548117155,5.47606659729,422.03,358.91986737906,1.09759180092,423.89392765244,385.24653354341,1.09759180092,2512.6,2512.6,2512.6,112.28591979813,145.96517428781,238.86,292.90432741474,0.81548812238,245.30071855881,300.76515389733,0.8155888918,7.30794255267,638325807.156707,675838919.296235,90.50458396222,102.27363639208,0.95624477971,3097.792471709
2012-10-01,2012,"Q4","2012/13","Q2","October",139.02645861601,138.43416370107,137.71015467384,136.25104602511,4.33166730745,403.91,337.50408904226,1.09806325785,414.63159018761,378.64548262154,1.09806325785,2579.47608695652,2579.47608695652,2579.47608695652,112.22244066407,149.01865519909,231.08728395062,295.17068386306,0.78289375126,234.33065990873,290.96382294863,0.80536012187,7.52480709038,644330169.273977,684247191.456118,88.16165194941,99.8822320578,0.94055727792,3120.02272973899
2012-11-01,2012,"Q4","2012/13","Q2","November",139.55223880597,139.28147771564,138.48352387357,137.37238493724,4.8945686901,448.85,334.64410932342,1.09794048265,442.91203175669,400.05969175098,1.09794048265,2622.86363636364,2622.86363636364,2622.86363636364,114.55430703866,155.29146134635,231.75654320988,286.63696252883,0.80853683756,235.29016547791,287.88840577735,0.81729642721,6.93638483671,653440235.934663,686215899.820458,87.46755212937,99.70275518393,0.94224276263,3072.20830107258
2012-12-01,2012,"Q4","2012/13","Q2","December",141.48575305292,141.04389086596,138.70208473436,138.19246861925,5.22492672359,368.15,307.13676839052,1.09672728324,372.44288483055,340.71539160371,1.09672728324,2668.59666666667,2668.59666666667,2668.59666666667,111.73694738914,154.48055017831,235.43617283951,287.19310049287,0.81978352696,236.69787225224,297.33328975795,0.79606919375,8.5037416182,723974236.89846,661797970.239209,85.71893752395,97.7144236041,1.06247735507,3167.15806013695
2013-01-01,2013,"Q1","2012/13","Q3","January",142.75780189959,142.72157261481,138.34902488231,138.76150627615,4.93608403999,378.66,326.46419598534,1.08177141159,394.48661318365,367.29663330457,1.08177141159,2679.84869565217,2679.84869565217,2679.84869565217,122.85291218177,170.35267183231,250.22493827161,307.66717845158,0.81329747141,245.35210443204,309.79319140322,0.79198675517,8.20103508784,680770435.916721,678468882.744408,85.60571390441,97.3001732118,1.01311739437,3235.1985564039
2013-02-01,2013,"Q1","2012/13","Q3","February",144.04681139756,143.80613455347,138.97108271688,138.87866108787,3.59550561798,383.53,289.03516330537,1.08003323608,388.67317354043,359.76984922074,1.08003323608,2654.979,2654.979,2654.979,129.97243172107,178.52205354497,253.8512345679,317.2717712566,0.80010658863,246.88440714587,321.72631066855,0.7673740038,8.38616652133,668175078.601758,688878993.286584,86.80708015817,98.52813764278,0.99771063466,3259.47795568308
2013-03-01,2013,"Q1","2012/13","Q3","March",144.53867028494,144.39925436367,140.19838601211,139.46443514644,3.88978930308,362.24,388.58826923503,1.0792768339,363.97798917053,341.02726602566,1.0792768339,2632.74238095238,2632.74238095238,2632.74238095238,139.78641284512,190.53148080646,254.41382716049,309.08930846982,0.82310782091,246.64878487766,308.43891424745,0.79966817896,8.81690677053,699370155.348955,658630331.740096,88.08078323101,100.2723317604,1.04764855079,3209.15999704134
2013-04-01,2013,"Q2","2012/13","Q4","April",144.86092265943,145.07710557533,142.16543375925,140.25104602511,3.35471139615,407.18,312.91761197701,1.07892812626,425.0365851021,394.21840322908,1.07892812626,2574.20727272727,2574.20727272727,2574.20727272727,149.45162453315,199.21492019405,249.55320987654,282.03047784153,0.88484482878,244.24470412011,296.27115633898,0.82439582421,7.58021796816,705029439.183624,706698561.775246,89.8939387577,102.77327435882,1.08386909698,3221.86995951663
2013-05-01,2013,"Q2","2012/13","Q4","May",144.94572591588,145.58549398407,142.43443174176,141.42259414226,3.68098159509,435.79,394.25443683585,1.07977396519,421.82641843697,384.8287399022,1.07977396519,2586.47,2586.47,2586.47,160.60136110461,214.74999757048,245.75802469136,236.0309716532,1.04121091808,242.26085390051,244.39770052309,0.99125668278,7.58521795341,743747222.49154,761149812.116961,90.04590647993,103.65925455408,1.05472508058,3199.64532235107
2013-06-01,2013,"Q2","2012/13","Q4","June",145.81071913162,146.11082867311,141.72831203766,141.9079497908,3.64258648087,443.89,359.64487996761,1.07870984192,410.464651822,379.22227736445,1.07870984192,2593.385,2593.385,2593.385,154.01510913226,206.52068855552,240.6687654321,298.48935261985,0.80628928074,239.9836493965,298.40727887346,0.80421513276,7.65083293601,698058857.875069,701981523.827983,90.60139131292,104.8301778701,0.97266426822,3140.39647722926
2013-07-01,2013,"Q3","2013/14","Q1","July",146.42130257802,146.70394848331,142.56893073302,143.41422594142,5.0766400981,434.82,393.49569318261,1.07765835524,446.50211676554,412.95054071372,1.07765835524,2587.12913043478,2587.12913043478,2587.12913043478,149.54826720444,200.2185896778,230.84987654321,277.56523338202,0.83169593587,236.40782718947,276.86746563102,0.85386640373,7.12446506203,675283691.223354,685269871.462691,91.53513514661,106.06189148738,1.0131264671,3181.08873101979
2013-08-01,2013,"Q3","2013/14","Q1","August",147.065807327,146.9242501271,146.2508406187,145.74058577406,7.38685411271,431.89,363.92797536355,1.07757041743,414.60071662462,387.04006962774,1.07757041743,2578.97409090909,2578.97409090909,2578.97409090909,149.47560342863,199.49638406902,225.74913580247,273.02322556217,0.82684956687,233.09930088329,275.45772316861,0.84622532344,7.54876781669,640982909.93274,667014730.657249,92.46936524218,107.50935504923,1.0092349739,3129.72454643279
2013-09-01,2013,"Q3","2013/14","Q1","September",148.82971506106,147.92408066429,148.8399462004,147.19665271967,8.4597360957,404.55,401.22890891302,1.07761845588,405.93183213146,376.2182011765,1.07761845588,2569.46428571429,2569.46428571429,2569.46428571429,145.86314077715,194.1697044463,221.93098765432,268.72413326889,0.82586921001,229.47680596961,275.36170817866,0.83336498559,7.82736349641,639637104.630593,680592428.305978,92.85415416472,107.57032518458,1.02367547308,3177.37600485676
2013-10-01,2013,"Q4","2013/14","Q2","October",149.08412483039,148.46636163362,148.8399462004,147.23012552301,8.05797813536,402.25,332.38851561703,1.07946826834,411.14536802094,383.70606481108,1.07946826834,2534.90086956522,2534.90086956522,2534.90086956522,159.82320049416,209.39908551921,217.87444444444,257.42974649791,0.846345255,221.25867772428,253.731039766,0.87202053769,7.79436906829,663482013.958374,701278222.00177,92.98387878515,107.26764064563,1.03032250784,3204.61873907249
2013-11-01,2013,"Q4","2013/14","Q2","November",149.30461329715,149.02558888324,147.86482851379,146.7280334728,6.8104288499,409.42,343.50532339564,1.07739623681,409.26611838657,373.64609549829,1.07739623681,2522.00619047619,2522.00619047619,2522.00619047619,159.48686787757,208.04444371699,217.76222222222,263.92523134434,0.82509058006,220.58284526435,267.27185678457,0.82531265326,7.96670057655,647711936.443474,677590067.142293,94.1559922752,108.14344791109,1.00374343957,3260.50062131448
2013-12-01,2013,"Q4","2013/14","Q2","December",149.52510176391,148.95780376207,148.04976462677,147.44769874477,6.69734770498,422.01,324.82075032598,1.07594276421,428.80747175582,400.04050353573,1.07594276421,2512.65227272727,2512.65227272727,2512.65227272727,153.60437193793,199.81697685639,220.07333333333,282.39274161727,0.77931653651,221.42290554417,291.00839978875,0.76088149244,7.78330505693,779359301.25604,711908265.085398,94.49274866866,108.55623864194,0.9271119813,3337.53936336545
2014-01-01,2014,"Q1","2013/14","Q3","January",149.32157394844,149.19505168616,147.94889038332,148.28451882845,6.8628633458,391.16,351.17265810876,1.07279541483,403.34676197441,382.8151988408,1.07279541483,2499.61086956522,2499.61086956522,2499.61086956522,153.34079567088,197.93959053138,231.35543209877,271.24025627155,0.85295389143,227.45787814996,275.1665928829,0.82661879761,8.56417364001,726044706.59407,718670183.015511,95.48744731841,109.834791052,1.02117289116,3454.33170668364
2014-02-01,2014,"Q1","2013/14","Q3","February",149.64382632293,149.5000847314,148.47007397445,148.43514644352,6.88117618703,448.18,330.67187730359,1.07493506236,453.47123879437,420.38950945187,1.07493506236,2471.205,2471.205,2471.205,144.99040078663,185.44028960354,233.6024691358,246.108662688,0.94918426107,227.48155780841,250.01865360447,0.90985834268,7.70083389639,713414841.450846,739764678.834507,96.64377358127,110.96413762644,1.11116543186,3492.10668674453
2014-03-01,2014,"Q1","2013/14","Q3","March",149.8473541384,149.65260125403,150.20174848689,149.28870292887,7.04428177127,422.04,340.89371563196,1.07814094789,424.24466460306,401.53773403653,1.07814094789,2531.32666666667,2531.32666666667,2531.32666666667,147.54804162626,193.23579738664,233.36209876543,251.74395727676,0.92698192755,225.68856732283,251.52687565235,0.89727416499,8.35165416929,787123562.614579,741872501.410826,93.83744836907,108.02263065587,1.09818117865,3543.14472193173
2014-04-01,2014,"Q2","2013/14","Q4","April",149.83039348711,150.05931198102,151.73167451244,149.75732217573,6.77804295943,424.3,351.43345539543,1.07814366721,438.19692099632,406.1830573837,1.07814366721,2525.95545454545,2525.95545454545,2525.95545454545,151.35263935217,197.94494638674,227.48765432099,238.49193558996,0.95385889572,221.20222434564,248.21121210679,0.89118546446,8.23070994636,779117746.458218,783068710.066874,93.81581008927,107.56141309281,1.1165072518,3606.67175610961
2014-05-01,2014,"Q2","2013/14","Q4","May",149.74559023067,150.24572106423,150.15131136517,149.05439330544,5.39644970414,491.01,405.23691018255,1.07888403412,478.93242181237,433.94123463674,1.07888403412,2527.26363636364,2527.26363636364,2527.26363636364,158.45884644969,207.16121759725,224.6324691358,247.23802223226,0.90856765116,219.38907452016,250.38753221988,0.87619807814,7.48455834126,734844202.800415,751968844.255399,93.6117673569,107.09541387981,1.07907410092,3584.5976525764
2014-06-01,2014,"Q2","2013/14","Q4","June",149.98303934871,150.24572106423,148.77269670478,148.9539748954,4.96520816134,410.79,374.84386729462,1.07604670826,383.06132937173,352.70808519394,1.07604670826,2575.28666666667,2575.28666666667,2575.28666666667,160.31001004987,213.49542943494,221.64987654321,252.74021977515,0.87698695815,219.5249585449,251.12710089924,0.87415877362,9.41193425037,729046887.652705,733753978.20839,92.2579157993,105.38942647276,1.07899639956,3605.34804590542
