"Date","Year","Quarter","FY","QFY","Month","IM_ASI","IM_IND","IM_CHN","IM_JPN","IM_MYS","IM_KOR","IM_SGP","IM_IDN","IM_THA","IM_HKG","IM_RUS","IM_PAK","IM_TWN","IM_VNM","IM_BGD","IM_LKA","IM_GEO","IM_PHL","IM_PRK","IM_ASI_OTH","IM_EUU","IM_DEU","IM_GBR","IM_NLD","IM_ITA","IM_FRA","IM_BEL","IM_SWE","IM_DNK","IM_IRL","IM_ESP","IM_FIN","IM_AUT","IM_HUN","IM_POL","IM_CZE","IM_MLT","IM_ROU","IM_BGR","IM_SVK","IM_LUX","IM_CYP","IM_PRT","IM_GRC","IM_LTU","IM_EST","IM_EUU_OTH","IM_MIE","IM_ARE","IM_KWT","IM_SAU","IM_LBN","IM_BHR","IM_QAT","IM_ISR","IM_IRN","IM_SYR","IM_JOR","IM_IRQ","IM_OMN","IM_MIE_OTH","IM_COM","IM_KEN","IM_EGY","IM_SWZ","IM_COD","IM_MUS","IM_RWA","IM_MWI","IM_SDN","IM_BDI","IM_ZWE","IM_ETH","IM_NAM","IM_ZMB","IM_ERI","IM_SSD","IM_COM_OTH","IM_ROA","IM_ZAF","IM_TZA","IM_CIV","IM_GHA","IM_LBR","IM_NGA","IM_BEN","IM_GAB","IM_BWA","IM_MLI","IM_CMR","IM_BFA","IM_SEN","IM_NER","IM_SLE","IM_TGO","IM_TUN","IM_ROA_OTH","IM_ROE","IM_UKR","IM_TUR","IM_CHE","IM_NOR","IM_SRB","IM_HRV","IM_MDA","IM_ROE_OTH","IM_UCL","IM_USA","IM_BRA","IM_CAN","IM_AUS","IM_CHL","IM_PER","IM_JAM","IM_COL","IM_MEX","IM_PAN","IM_VGB","IM_ARG","IM_DOM","IM_NZL","IM_URY","IM_CUB","IM_LIE","IM_UCL_OTH","IM"
2009-01-01,2009,"Q1","2008/09","Q3","January",122.067293696036,37.1241197914675,34.4307216385369,18.1951319381217,5.59165361081755,8.86245547560866,5.2925792331173,2.1860089630171,2.96221934213507,3.05902954532127,2.22404154284025,1.45128867097893,0.340564464780047,0.146944058407634,0.101996464071181,0.0890308118587429,0.000864376814162553,0.00864376814162553,0,0,47.4836759092057,9.0621265196802,8.01363744410103,3.05643641487878,5.82071346657062,9.0457033602111,2.18773771664542,5.00992801488616,1.37090162726181,0.893765625844081,0.885121857702452,0.650011364250239,0.388105189558985,0.417494001240513,0.0803870437171173,0.0873020582304178,0,0.0216094203540638,0.0363038261948271,0.194484783186574,0.00432188407081277,0.109775855398644,0.0553201161064034,0.0397613334514775,0.0112368985841132,0,0.0414900870798026,52.6025154026764,35.7739632077456,5.19576902993112,6.93489518002617,0.0829801741596052,2.08833438301673,0.444289682479551,0.406257102656401,0.676807045489277,0.00259313044248766,0.121012753982757,0.00172875362832511,0.87388495911834,0,37.2555050672202,32.21359511021,2.82651218231155,0.525541103010833,0.0933526959295555,0.525541103010833,0.124470261239407,0.224737971682264,0.038896956637315,0,0.550608030621547,0.0406257102656401,0,0.0518626088497532,0,0,0.0397613334514775,26.1966681068245,23.1177578947775,2.41247568832768,0,0.0112368985841132,0.454662204249503,0.0216094203540638,0,0,0.0103725217699506,0,0.0345750725665021,0.114097739469457,0,0,0,0,0.0198806667257387,0,3.57852001063297,1.80914067204222,0.658655132391864,1.04503156832252,0.065692637876354,0,0,0,0,18.5408826637868,8.30838993773045,0.352665740178321,4.68405795594688,0.149537188850122,0,0,0,0,0,0.00950814495578809,0.025066927610714,4.85174705789442,0,0.0146944058407634,0.000864376814162553,0,0,0.144350927965146,307.725060856382
2009-02-01,2009,"Q1","2008/09","Q3","February",119.472424700245,37.4904303117955,28.4194038710346,24.7105123063855,5.10217416154688,2.82929846194311,5.47163887574019,4.37036694451817,2.5346169670082,4.14512701032319,1.31226744270112,1.94881508281733,0.292010665675689,0.616961558881867,0.120187316665299,0.0756734956781511,0.00801248777768659,0.00712221135794366,0,0.0178055283948591,66.6327386356615,6.71891613980008,8.99891405076181,8.91967944940466,6.7091230991829,15.8540424827825,6.46340680733385,4.87960505661114,3.60472922353923,1.19831206097402,1.19742178455427,0.112174828887613,0.324060616786436,0.0872470891348097,0.15045671493656,0.104162341109926,0,0.0106833170369155,0.0694415607399506,0.0943693004927535,0.585801884190863,0.219007999256767,0.00534165851845772,0.308035641231062,0.0115735934566584,0,0.00623193493820069,44.1906506467811,31.4944186248268,1.31849937763932,8.44160101200272,0.110394276048127,1.1377732644315,0.308925917650805,0.308035641231062,0.395282730365873,0.0293791218515175,0.176274731109105,0.00178055283948591,0.468285396784794,0,51.0511207373204,43.4971253158014,4.03562301069482,2.79546795799288,0.227020487034454,0.188738600985507,0.144224779998359,0.00534165851845772,0.0302693982712605,0.038281886048947,0.0516360323450916,0.0124638698764014,0.00712221135794366,0.0178055283948591,0,0,0,29.2874732357635,25.4663569867472,2.559544706761,0.270644031601858,0.0213666340738309,0,0.0178055283948591,0,0,0.0560874144438061,0,0,0.202983023701394,0,0,0.0178055283948591,0.674879381644666,0,0,4.90631334920342,2.04318438331008,0.974852679618535,1.07278308579026,0.810151541966089,0,0,0,0.00534165851845772,21.4387464638301,8.31340120755971,0.723794729251024,6.45272349029693,0,0,0,0,0.0169152519751162,0,0,0,5.39240427438308,0,0.0160249755553732,0.464724291105824,0,0,0.058758243703035,336.979467768805
2009-03-01,2009,"Q1","2008/09","Q3","March",98.3337256894321,27.9003282433356,18.5211019681504,23.7831488628623,4.51276368417367,5.64832333244288,3.0669418369238,2.84975829763734,3.33221601705225,2.01980691536408,3.74641605269145,1.68239677397261,0.260620247143752,0.775655497451644,0.0868734157145841,0.013186143456678,0,0.134188401059134,0,0,67.4168732165071,8.2033325410486,9.76084877993147,12.7595329330796,5.45906339106468,14.2953308180338,2.28818371748235,2.69230023165466,7.25548152316267,1.02231394564127,0.864080224161133,0.803579095359904,0.199343462845072,0.315691787462819,0.164438965459749,0.102386525663617,0,0,0.0620524397961314,0.0248209759184526,1.02619222312852,0.082995138227326,0.013186143456678,0.00155131099490329,0.0201670429337427,0,0,67.4665151683441,50.6464257061052,0.52356746077986,11.8745100104872,0.369987672284434,2.11443688605318,0.408770447157018,0.234247960230396,0.595703422042861,0.00853221047196809,0.0930786596941974,0,0.597254733037765,0,40.5667825167211,35.9741263163099,2.67290884421836,1.16581021266982,0.29242212253927,0.168317242947007,0.0907516932018422,0.0100835214668714,0.0124104879592263,0.0201670429337427,0.102386525663617,0.0380071193751306,0.00310262198980658,0.0162887654464845,0,0,0,22.4862528711231,18.2635843429964,3.93257337207982,0.000775655497451644,0.0170644209439362,0.0279235979082592,0.171419864936813,0,0.024045320421001,0.00155131099490329,0.00232696649235493,0.00310262198980658,0,0,0.0418853968623887,0,0,0,0,6.01643066067038,0.930786596941974,3.40247163425834,0.618973086966413,0.966466749824747,0.0977325926789071,0,0,0,19.9025444091117,11.132207699426,1.02696787862598,2.74349349448647,0.235023615727848,0.00232696649235493,0.021718353928646,0,0.00620524397961314,0.104713492155972,0.00155131099490329,0,3.95972131449064,0,0.000775655497451644,0.428161834593307,0,0,0.239677548712558,322.18912453191
2009-04-01,2009,"Q2","2008/09","Q4","April",107.729639651403,34.6329405931823,19.3887925196815,16.8488420300336,4.42290993559611,10.7821209445044,6.03027097349717,1.86962403910726,3.48587534823564,1.57446703435994,3.52499254163588,1.857177659389,1.17351580200741,1.66870390936962,0.192029858510303,0.0284488679274523,0,0.248927594365208,0,0,52.3325815796712,4.73051332006168,12.3930380908964,8.11592860342849,4.9038736089946,10.7385586154905,3.29917965246174,3.4983217279539,1.6571465567741,0.635654392754014,0.472073402171162,0.551196816094388,0.196474994123968,0.681883803136123,0.103127146237015,0.17869445166931,0,0,0.0204476238228564,0,0.00622318985913018,0.115573525955275,0.0213366509455892,0.00177805424546577,0.0115573525955275,0,0,37.6760804342969,29.3796793249537,0.716555860922704,4.99988853824973,0.0248927594365208,0.620540931667553,0.10490520048248,1.00904578430182,0.775231651023075,0.0222256780683221,0.00622318985913018,0,0,0.0168915153319248,39.2736621738479,33.578554425621,2.34614257689208,1.51756929850503,0.093347847886953,1.52557054260963,0.121796715814405,0.00622318985913018,0.0115573525955275,0.0240037323137879,0.00444513561366443,0.0293378950501853,0,0.00355610849093154,0,0,0.0115573525955275,18.7460259099456,16.7723856974786,1.70337596715621,0.093347847886953,0.0720111969413637,0,0.0133354068409933,0,0,0.00800124410459596,0,0.0115573525955275,0,0,0.0417842747684457,0,0.0275598408047194,0.00266708136819865,0,6.1342871468569,1.1166180661525,2.37725852618773,1.06149838454306,1.54868524780069,0.0168915153319248,0,0,0.0133354068409933,16.581244866091,9.65216747151093,1.87229112047545,1.52023637987323,0.152912665110056,0,0,0,0,0.0391171934002469,0,0.196474994123968,2.90445160996835,0,0.00800124410459596,0.225812889174153,0,0,0.00977929835006174,278.473521762112
2009-05-01,2009,"Q2","2008/09","Q4","May",112.311649649272,36.8980036996337,25.0402340980536,20.7446483575186,5.30707043774876,1.59645080170433,8.43088155637505,1.19019875118407,3.03813891749617,1.52275428460315,3.81747958584116,1.37812486979208,0.858564424228753,2.26340428147001,0.115150807970595,0.0994902980865938,0,0.0110544775651771,0,0,48.4416418970697,5.14493810012617,6.29368256044082,6.29460376690458,8.65934075938871,3.7953706307108,2.6189899764832,3.30989482430676,1.18835633825654,3.88288524476846,0.606153853157211,0.290180036085899,0.444942721998379,0.796843591156514,0.308604165361194,2.70742579700462,0,0.0101332711014123,1.90781858645681,0.0801449623475338,0.00829085817388282,0.0359270520868257,0.00276361939129427,0.0534299748983561,0,0,0.000921206463764758,42.8010947194382,24.7832174946633,4.20807112647741,12.0862288045936,0.0064484452463533,0.327028294636489,0.250568158144014,0.596941788519563,0.363876553187081,0.0110544775651771,0.00276361939129427,0.00552723878258854,0.159368718231303,0,45.9580692707601,37.3963763965304,6.23472534675989,0.257016603390367,0.118835633825654,1.51538463289303,0.194374563854364,0.0525087684345913,0.0248725745216485,0.0386906714781197,0,0.00368482585505905,0.00184241292752952,0.00552723878258854,0,0,0.11422960150683,18.5309892250918,15.1612159806404,3.16250179010441,0.0138180969564714,0.0377694650143549,0,0.0672480718548274,0.0128968904927066,0,0.0101332711014123,0.00184241292752952,0.0230301615941189,0.0128968904927066,0,0.0239513680578837,0.00276361939129427,0,0.000921206463764758,0,24.032434226695,0.843825120808517,22.1421185630497,0.693668467214863,0.28649521023084,0,0,0,0.0663268653910626,20.9731075605322,11.6247043662475,4.04501758239105,2.42093058677378,0.307682958897429,0.000921206463764758,0,0.00460603231882378,0.00736965171011806,0,0,0,2.31407063697707,0,0.126205285535772,0,0,0,0.121599253216948,313.048986548859
2009-06-01,2009,"Q2","2008/09","Q4","June",120.251607547746,31.2571956630368,29.824522286692,22.5624494800423,7.29561365492532,1.72687453121968,12.1063296076017,1.18255447920371,3.63870288293069,4.12264940805052,1.88978722284418,1.77287340885483,0.652609076448726,1.50167169279758,0.618109918222362,0.09008113536884,0,0.00862478955659108,0,0.000958309950732341,56.4454144080857,4.50309845849129,10.9371914677082,6.50213301571895,3.96356995622897,9.37131300821159,1.96070215919837,2.45423178382553,1.34930041063114,0.773356130240999,3.08288311150595,0.558694701276954,3.58312090578824,0.735023732211707,1.69812523269771,2.04695005476428,0,0.143746492609851,2.52706334008119,0,0.00958309950732341,0.172495791131822,0.0210828189161115,0.0162912691624498,0.0114997194087881,0,0.0239577487683085,53.0568304222961,31.9826362957411,3.60707865455655,13.1355544946882,0.0622901467976021,3.16529776726893,0.161954381673766,0.235744247880156,0.22903607822503,0.0325825383248996,0.0431239477829553,0,0.40153186935685,0,48.0017454321829,40.891085597749,1.19597081851396,2.62289433515442,0.497362864430086,1.8016227073768,0.620984848074557,0.114038884137149,0.0450405676844202,0.114997194087881,0,0.00287492985219703,0.00479154975366172,0.00766647960585873,0,0,0.0824146557629814,19.8130582313912,15.9692770190038,3.28987806086413,0.0574985970439405,0.21274480906258,0,0.257785376747,0,0,0.00383323980292936,0,0,0,0.00287492985219703,0.0191661990146469,0,0,0,0,3.93290403780553,0.836604586989334,0.891228254181079,1.67225086402794,0.456155536548596,0.0689983164527286,0,0,0.00766647960585873,14.8470960666962,6.95828855226753,4.9333796263701,1.07714038462315,0.346908202165108,0,0,0,0,0,0,0,0.934352201964033,0,0,0,0,0.000958309950732341,0.596068789355517,316.348656146204
2009-07-01,2009,"Q3","2009/10","Q1","July",119.661968428373,35.5797516255559,31.1889732716824,17.87674044077,5.47064283449065,2.90219293944064,13.7968460186578,1.77203841103842,2.82081449847963,2.6507427005162,0.266994435512497,1.57727877143513,1.03963244238941,2.49347200562527,0.0731491604143827,0.12892539523035,0,0.0219447481243148,0,0.00182872901035957,53.7106853987657,6.97751553902695,14.7450420105292,3.89153533404516,5.35726163584834,5.04912079760276,1.84244447793726,2.77966809574654,3.73426463915424,0.747950165237065,2.22922066362832,0.519359038942119,0.312712660771486,1.18410203420782,1.16672910860941,2.01068754689035,0,0.00457182252589892,0.959168365933593,0.0265165706502138,0,0.103323189085316,0.00182872901035957,0.0219447481243148,0.0320027576812925,0.0137154675776968,0,57.1916710699851,26.8439131430681,2.56662116603966,19.4439612026481,0.0649198798677646,3.76169557430963,0.145383956323586,0.632740237584412,0.236820406841564,0.0320027576812925,0.0438894962486298,0,3.41972324937239,0,46.1461478474133,41.0531375535619,2.19173171891594,1.49590033047413,0.354773428009757,0,0.133497217756249,0.269737529028036,0.0365745802071915,0.0731491604143827,0.0530331413004274,0.0658342443729445,0.000914364505179783,0.120696114683732,0,0,0.29716846418343,20.2870052764239,17.1827377813385,2.94059624865819,0,0.0365745802071915,0,0.0740635249195626,0,0.0155441965880563,0,0.0155441965880563,0,0.00548618703107871,0.0164585610932361,0,0,0,0,0,4.80772856823531,2.34260186227061,0.50930102938514,1.30205505537601,0.228591126294946,0.00182872901035957,0,0.00640055153625848,0.416950214361981,13.8248932354897,8.7797279787363,3.18930339406708,0.810126951589289,0.242922875549134,0,0,0.000914364505179783,0.0210303836191351,0.000914364505179783,0,0,0.471812084672769,0,0.156356330385743,0,0,0.000914364505179783,0.150870143354664,315.630099824686
2009-08-01,2009,"Q3","2009/10","Q1","August",118.163788707705,40.4476311975561,24.5427913348765,16.6864897851146,7.32955588155539,3.94889879557397,8.91148660214989,2.9216600567725,3.4721177486282,3.06986020457981,3.18249231691335,1.23302522975674,0.519123946319289,1.25504353743097,0.119406976233311,0.0491177632732768,0,0.00169371597494058,0,0.473393614995894,59.0285423006417,5.43428770559684,8.57274340716175,14.9792240823745,4.29441685446184,8.80478249572861,2.74466673739122,1.78771721154978,1.95370137709396,4.76950418543269,1.11107767956102,1.94353908124432,0.279463135865196,0.857867141307406,0.716441857399865,0.00931543786217321,0.359914644674874,0,0.258291686178439,0.00254057396241087,0.0101622958496435,0.00338743194988117,0.00169371597494058,0.0499646212607472,0.0838389407595588,0,0,46.9599691212026,30.4945092708177,0.710513851487575,10.5772562635039,0.136344135982717,1.04163532458846,0.0169371597494058,0.122794408183192,0.178687035356231,0.0186308757243464,0.0525051952231579,0.000846857987470292,3.60930874259839,0,43.8723248988859,38.5760750452466,3.14014941753985,0.566547993617624,0,0.0237120236491681,0.285391141777488,0.307409449451716,0.0270994555990493,0.0398023254111035,0.00931543786217321,0.0270994555990493,0.0118560118245841,0.162596733594296,0,0,0.695270407713108,14.8818354138154,11.9457787712559,2.00705343030459,0.032180603523871,0.790965360297254,0,0.0110091538371138,0,0,0.00169371597494058,0.000846857987470292,0.0228651656616979,0.066901781010153,0,0,0,0.00254057396241087,0,0,6.4251115509371,2.40422982642816,1.73351830035169,1.90288989784574,0.294706579639662,0.0660549230226826,0,0,0.0237120236491681,24.201507565926,5.59942501315358,4.34184090176018,1.92998935344479,0.197317911080578,0,0,0,0.0169371597494058,0.000846857987470292,0.032180603523871,11.6036481443179,0.43443814757226,0,0.000846857987470292,0,0,0.000846857987470292,0.043189757360985,313.533079559113
2009-09-01,2009,"Q3","2009/10","Q1","September",117.913482259873,41.8219181882465,26.7804820810613,19.2411772767184,4.94321119954512,2.74997461100962,6.32122425517207,1.66762056731769,1.78519257206378,2.6064676052166,7.35689529697954,0.88438353570036,0.223905509038507,1.10050854442479,0.129675005234657,0.127081505129964,0,0.012103000488568,0,0.161661506525872,70.5509833479674,8.09344932671239,12.9778745238844,5.71348073063898,2.08430958413838,21.9427398857737,2.08430958413838,2.08171608403369,3.3672276359266,0.773727531233454,6.1223892471456,0.871416035176893,0.200564008096269,1.75407057080746,0.452133518251505,0.0198835008026474,1.36850355524308,0.161661506525872,0.0933660037689529,0,0.0155610006281588,0.184138507433213,0.00259350010469314,0.159068006421179,0.0207480008375451,0,0.00605150024428398,60.6619674487725,34.7935329045283,0.957001538631766,15.669063132521,0.153016506176895,2.23127459007099,0.235144009492178,2.69032410860168,0.732231529558364,0.0164255006630565,0.0363090014657039,0,3.14764462706257,0,36.6055249776738,31.1513942575042,2.56237810343682,1.38320005583634,0.493629519926595,0.260214510504211,0.277504511202166,0.210938008515042,0.0198835008026474,0.0293930011865222,0.00259350010469314,0.00864500034897713,0.00345800013959085,0.14350700579302,0,0,0.0587860023730444,18.9169897636318,15.2082846139206,3.31103513365825,0.0380380015354992,0.244653509876053,0,0.0224770009073405,0,0,0.00345800013959085,0.0129675005234657,0,0,0,0.0302575012214199,0,0.0112385004536703,0.0345800013959085,0,5.03139020310468,0.989852539957879,2.60473860514681,1.18955204801925,0.157339006351384,0,0,0,0.089908003629362,14.5884380888989,7.09495178640551,5.4740142209723,0.71061902868592,0.958730538701563,0,0,0,0.0146965005932611,0.000864500034897713,0.0475475019193741,0.0691600027918171,0.0639730025824307,0,0.00864500034897713,0,0,0.00172900006979542,0.14350700579302,324.268776089922
2009-10-01,2009,"Q4","2009/10","Q2","October",126.308503908254,42.8582416955183,31.4911779602394,18.6077456424207,6.13475895596608,4.71310859604886,4.29740084120568,4.42106074296285,2.82663732881754,3.36775902657754,1.81630962084429,1.27781898482382,0.774409171996865,2.76963099112808,0.171896033648228,0.224517268438502,0,0.0350808231935159,0,0.520950224423713,51.787188218848,7.99404258522243,10.2769271545405,3.57912098631845,6.02425436290652,7.25734529815861,4.17549498060822,5.48488670630622,2.18816634669555,0.969984761300713,0.364840561212564,0.599882076609122,0.268368297430397,0.318358470481157,0.310465285262616,0.0877020579837899,0.0306957202943264,0.245565762354611,1.26641771728593,0,0.000877020579837899,0.132430107555523,0.00263106173951369,0.113135654799089,0.0929641814628172,0,0.00263106173951369,50.3295800151574,26.0308478301686,0.741959410542862,14.7628874204113,0.765638966198484,0.591111870810744,0.143831375093415,1.28220408772301,1.89787253476921,0.0228025350757853,0.00438510289918949,0,4.08603888146477,0,42.7354588143412,36.7497933569475,2.10046428871176,1.78035177707093,0.486746421810033,0.156986683790984,0.624438652844582,0.179789218866769,0.232410453657043,0.0324497614540022,0,0.388520116868188,0,0.00350808231935159,0,0,0,24.059305566693,17.9438410634834,5.91374976984693,0.03332678203384,0.0149093498572443,0.00175404115967579,0.0228025350757853,0,0.0114012675378927,0.00964722637821686,0.00175404115967579,0.025433596815299,0,0,0,0,0.0806858933450867,0,0,19.8803025037655,5.76114818895516,2.74419739431278,2.97573082738999,0.0210484939161095,0.00175404115967579,8.37554653745192,0,0.000877020579837899,14.7076351238815,8.55007363283966,3.92291305361491,0.82966146852665,0.456927722095543,0.0192944527564337,0.00789318521854108,0.000877020579837899,0.591988891390579,0.000877020579837899,0,0.0438510289918949,0.218378124379637,0,0.00877020579837899,0,0,0,0.0561293171096254,329.807974150941
