"Date","Year","Quarter","FY","QFY","Month","NIIP","A","A_DI","A_DI_EIF","A_DI_EIF_DIDIE","A_DI_EIF_DIEDI","A_DI_EIF_BFE","A_DI_DBI","A_DI_DBI_DIDIE","A_DI_DBI_DIEDI","A_DI_DBI_BFE","A_PI","A_PI_EIF","A_PI_EIF_CBK","A_PI_EIF_ODC","A_PI_EIF_GOV","A_PI_EIF_OSE","A_PI_DBS","A_PI_DBS_CBK","A_PI_DBS_CBK_ST","A_PI_DBS_CBK_LT","A_PI_DBS_ODC","A_PI_DBS_ODC_ST","A_PI_DBS_ODC_LT","A_PI_DBS_GOV","A_PI_DBS_GOV_ST","A_PI_DBS_GOV_LT","A_PI_DBS_OSE","A_PI_DBS_OSE_ST","A_PI_DBS_OSE_LT","A_FDES","A_FDES_CBK","A_FDES_ODC","A_FDES_GOV","A_FDES_OSE","A_OI","A_OI_OE","A_OI_CAD","A_OI_CAD_CBK","A_OI_CAD_CBK_ST","A_OI_CAD_CBK_LT","A_OI_CAD_ODC","A_OI_CAD_ODC_ST","A_OI_CAD_ODC_LT","A_OI_CAD_GOV","A_OI_CAD_GOV_ST","A_OI_CAD_GOV_LT","A_OI_CAD_OSE","A_OI_CAD_OSE_ST","A_OI_CAD_OSE_LT","A_OI_LN","A_OI_LN_CBK","A_OI_LN_CBK_IMF","A_OI_LN_CBK_OST","A_OI_LN_CBK_OLT","A_OI_LN_ODC","A_OI_LN_ODC_ST","A_OI_LN_ODC_LT","A_OI_LN_GOV","A_OI_LN_GOV_IMF","A_OI_LN_GOV_OST","A_OI_LN_GOV_OLT","A_OI_LN_OSE","A_OI_LN_OSE_ST","A_OI_LN_OSE_LT","A_OI_IP","A_OI_IP_CBK","A_OI_IP_ODC","A_OI_IP_GOV","A_OI_IP_OSE","A_OI_TCA","A_OI_TCA_CBK","A_OI_TCA_CBK_ST","A_OI_TCA_CBK_LT","A_OI_TCA_ODC","A_OI_TCA_ODC_ST","A_OI_TCA_ODC_LT","A_OI_TCA_GOV","A_OI_TCA_GOV_ST","A_OI_TCA_GOV_LT","A_OI_TCA_OSE","A_OI_TCA_OSE_ST","A_OI_TCA_OSE_LT","A_OI_OAR","A_OI_OAR_CBK","A_OI_OAR_CBK_ST","A_OI_OAR_CBK_LT","A_OI_OAR_ODC","A_OI_OAR_ODC_ST","A_OI_OAR_ODC_LT","A_OI_OAR_GOV","A_OI_OAR_GOV_ST","A_OI_OAR_GOV_LT","A_OI_OAR_OSE","A_OI_OAR_OSE_ST","A_OI_OAR_OSE_LT","A_RA","A_RA_MG","A_RA_SDR","A_RA_IMF","A_RA_ORA","A_RA_ORA_CAD","A_RA_ORA_CAD_CMA","A_RA_ORA_CAD_COE","A_RA_ORA_SEC","A_RA_ORA_SEC_DBT","A_RA_ORA_SEC_DBT_ST","A_RA_ORA_SEC_DBT_LT","A_RA_ORA_SEC_EIF","A_RA_ORA_SEC_EIF_RCC","A_RA_ORA_FDR","A_RA_OCL","L","L_DI","L_DI_EIF","L_DI_EIF_DIDIE","L_DI_EIF_DIEDI","L_DI_EIF_BFE","L_DI_DBI","L_DI_DBI_DIDIE","L_DI_DBI_DIEDI","L_DI_DBI_BFE","L_PI","L_PI_EIF","L_PI_EIF_ODC","L_PI_EIF_OSE","L_PI_DBS","L_PI_DBS_CBK","L_PI_DBS_CBK_ST","L_PI_DBS_CBK_LT","L_PI_DBS_ODC","L_PI_DBS_ODC_ST","L_PI_DBS_ODC_LT","L_PI_DBS_GOV","L_PI_DBS_GOV_ST","L_PI_DBS_GOV_LT","L_PI_DBS_OSE","L_PI_DBS_OSE_ST","L_PI_DBS_OSE_LT","L_FDES","L_FDES_CBK","L_FDES_ODC","L_FDES_GOV","L_FDES_OSE","L_OI","L_OI_OE","L_OI_CAD","L_OI_CAD_CBK","L_OI_CAD_CBK_ST","L_OI_CAD_CBK_LT","L_OI_CAD_ODC","L_OI_CAD_ODC_ST","L_OI_CAD_ODC_LT","L_OI_CAD_GOV","L_OI_CAD_GOV_ST","L_OI_CAD_GOV_LT","L_OI_CAD_OSE","L_OI_CAD_OSE_ST","L_OI_CAD_OSE_LT","L_OI_LN","L_OI_LN_CBK","L_OI_LN_CBK_IMF","L_OI_LN_CBK_OST","L_OI_LN_CBK_OLT","L_OI_LN_ODC","L_OI_LN_ODC_ST","L_OI_LN_ODC_LT","L_OI_LN_GOV","L_OI_LN_GOV_IMF","L_OI_LN_GOV_OST","L_OI_LN_GOV_OLT","L_OI_LN_OSE","L_OI_LN_OSE_ST","L_OI_LN_OSE_LT","L_OI_IP","L_OI_IP_CBK","L_OI_IP_ODC","L_OI_IP_GOV","L_OI_IP_OSE","L_OI_TCA","L_OI_TCA_CBK","L_OI_TCA_CBK_ST","L_OI_TCA_CBK_LT","L_OI_TCA_ODC","L_OI_TCA_ODC_ST","L_OI_TCA_ODC_LT","L_OI_TCA_GOV","L_OI_TCA_GOV_ST","L_OI_TCA_GOV_LT","L_OI_TCA_OSE","L_OI_TCA_OSE_ST","L_OI_TCA_OSE_LT","L_OI_OAR","L_OI_OAR_CBK","L_OI_OAR_CBK_ST","L_OI_OAR_CBK_LT","L_OI_OAR_ODC","L_OI_OAR_ODC_ST","L_OI_OAR_ODC_LT","L_OI_OAR_GOV","L_OI_OAR_GOV_ST","L_OI_OAR_GOV_LT","L_OI_OAR_OSE","L_OI_OAR_OSE_ST","L_OI_OAR_OSE_LT","L_OI_SDR"
2020-10-01,2020,"Q4","2020/21","Q2","October",-19551.2490056883,8299.77726671382,173.654558646995,147.066799551447,147.066799551447,0,0,26.5877590955484,9.74298612299878,0,16.8447729725496,1534.23795706677,342.78139590819,0,0.0274048450040301,0,342.753991063186,1191.45656115858,0,0,0,0,0,0,0,0,0,1191.45656115858,0,1191.45656115858,0.01,0,0.01,0,0,2742.32322518878,54.7988089,2651.19416646068,785.673134304414,785.673134304414,0,1043.52103215627,1043.52103215627,0,0,0,0,822,822,0,36.3302498280965,0,0,0,0,36.3302498280965,0,36.3302498280965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3849.55152581128,0,63.0513781428849,0,3786.50014766839,2642.64957872862,0,2642.64957872862,943.150568939774,943.150568939774,0,943.150568939774,0,0,0,200.7,27851.0262724022,13357.9112442194,10387.0736167126,10387.0515813596,0,0.0220353529812769,2970.83762750676,2970.83762750676,0,0,488.172550564422,8.01745024686831,3.41711411139839,4.60033613546992,480.155100317554,0,0,0,0,0,0,480.155100317554,8.67282651310885,471.482273804445,0,0,0,1.8,0,1.8,0,0,14003.1424776184,49.3847385752842,184.424666667534,0,0,0,184.424666667534,184.424666667534,0,0,0,0,0,0,0,13317.0740101676,359.6786271,359.6786271,0,0,447.428608645663,0,447.428608645663,11367.8100017771,160.2588429,0,11207.5511588771,1142.15677264485,107.220523778287,1034.93624886656,0,0,0,0,0,62.6007428971733,0,0,0,0,0,0,0,0,0,62.6007428971733,62.6007428971733,0,140.40519311075,0,0,0,0.134620441570092,0,0.134620441570092,0,0,0,140.27057266918,29.7126528316814,110.557919837499,249.2531262
2021-01-01,2021,"Q1","2020/21","Q3","January",-20562.8649893045,7794.3611061646,173.73881499335,147.151055897802,147.151055897802,0,0,26.5877590955484,9.74298612299878,0,16.8447729725496,1574.46529838307,353.31004730649,0,0.0274048450040301,0,353.282642461486,1221.15525107658,0,0,0,0,0,0,0,0,0,1221.15525107658,0,1221.15525107658,0.04,0,0.04,0,0,2429.53659908133,54.7988089,2333.62427262645,602.965991575259,602.965991575259,0,895.65828105119,895.65828105119,0,0,0,0,835,835,0,41.1135175548816,0,0,0,0,41.1135175548816,0,41.1135175548816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3616.58039370685,0,61.9858500825616,0,3554.59454362429,2691.39447633452,0,2691.39447633452,771.300067289768,771.300067289768,0,771.300067289768,0,0,0,91.9,28357.2260954691,13769.971309882,10777.124950629,10777.102915276,0,0.0220353529812769,2992.84635925306,2992.84635925306,0,0,606.517785329791,38.5001829022975,3.41711411139839,35.0830687908991,568.017602427494,0,0,0,0,0,0,568.017602427494,47.7584127242874,520.259189703207,0,0,0,3.1,0,3.1,0,0,13977.6370002572,51.4360496936096,180.038050232319,0,0,0,180.038050232319,180.038050232319,0,0,0,0,0,0,0,13298.4318791502,353.8399397,353.8399397,0,0,452.494362913383,0,452.494362913383,11349.8846417099,157.6573503,0,11192.2272914099,1142.21293482688,107.238553844097,1034.97438098278,0,0,0,0,0,63.4798954097506,0,0,0,0,0,0,0,0,0,63.4798954097506,63.4798954097506,0,140.432083571393,0,0,0,0.161510902212581,0,0.161510902212581,0,0,0,140.27057266918,29.7126528316814,110.557919837499,243.8190422
2021-04-01,2021,"Q2","2020/21","Q4","April",-21509.0723925178,8423.52372698043,173.823071339705,147.235312244157,147.235312244157,0,0,26.5877590955484,9.74298612299878,0,16.8447729725496,1641.40949160015,375.58917556059,0,0.0274048450040301,0,375.561770715586,1265.82031603956,0,0,0,0,0,0,0,0,0,1265.82031603956,0,1265.82031603956,0.18,0,0.18,0,0,2453.87782842293,54.7988089,2366.18068895786,688.213339951616,688.213339951616,0,875.967349006248,875.967349006248,0,0,0,0,802,802,0,32.8983305650615,0,0,0,0,32.8983305650615,0,32.8983305650615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4154.23333561765,0,62.3880335442024,0,4091.84530207345,2867.6553572531,0,2867.6553572531,802.289358850455,802.289358850455,0,802.289358850455,0,0,0,421.900585969899,29932.5961194982,14182.0313755447,11167.1762845453,11167.1542491924,0,0.0220353529812769,3014.85509099936,3014.85509099936,0,0,895.518234557229,38.5001829022975,3.41711411139839,35.0830687908991,857.018051654931,0,0,0,0,0,0,857.018051654931,128.127254263815,728.890797391117,0,0,0,1.9,0,1.9,0,0,14853.1465093963,53.487360811935,204.113317587421,0,0,0,204.113317587421,204.113317587421,0,0,0,0,0,0,0,14143.254056954,613.8478617,613.8478617,0,0,412.68088601437,0,412.68088601437,11974.4562122307,158.7589233,0,11815.6972889307,1142.2690970089,107.256583909907,1035.012513099,0,0,0,0,0,64.3590479223279,0,0,0,0,0,0,0,0,0,64.3590479223279,64.3590479223279,0,140.456926120613,0,0,0,0.186353451433358,0,0.186353451433358,0,0,0,140.27057266918,29.7126528316814,110.557919837499,247.4758
2021-07-01,2021,"Q3","2021/22","Q1","July",-22203.9733279397,8840.69708864237,173.912480554447,147.324721458898,147.324721458898,0,0,26.5877590955484,9.74298612299878,0,16.8447729725496,1688.99961880935,378.51530276979,0,0.0274048450040301,0,378.487897924786,1310.48431603956,0,0,0,0,0,0,0,0,0,1310.48431603956,0,1310.48431603956,0.0699071900879346,0,0.0699071900879346,0,0,2559.21399669747,63.38094444,2459.18738909165,828.075176352085,828.075176352085,0,758.112212739564,758.112212739564,0,0,0,0,873,873,0,36.6456631658156,0,0,0,0,36.6456631658156,0,36.6456631658156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4418.50108539102,0,550.873665850051,0,3867.62741954097,2906.745055911,0,2906.745055911,861.382225439852,861.382225439852,0,861.382225439852,0,0,0,99.5001381901221,31044.6704165821,14594.0914412073,11557.2276184617,11557.2055831087,0,0.0220353529812769,3036.86382274565,3036.86382274565,0,0,1087.27397348379,40.2917437012833,3.66583737191446,36.6259063293689,1046.98222978251,0,0,0,0,0,0,1046.98222978251,143.055177549329,903.927052233181,0,0,0,0.745019082363668,0,0.745019082363668,0,0,15362.5599828086,55.5386719302604,237.636347304683,0,0,0,237.636347304683,237.636347304683,0,0,0,0,0,0,0,14126.6219955861,606.1381401,606.1381401,0,0,442.468939576325,0,442.468939576325,11935.6896567188,156.7649649,0,11778.9246918188,1142.32525919093,107.274613975718,1035.05064521521,0,0,0,0,0,65.2382004349052,0,0,0,0,0,0,0,0,0,65.2382004349052,65.2382004349052,0,140.455983472653,0,0,0,0.185410803472872,0,0.185410803472872,0,0,0,140.27057266918,29.7126528316814,110.557919837499,737.06878408
2021-10-01,2021,"Q4","2021/22","Q2","October",-22517.2214968625,9390.62418367581,174.001889769189,147.41413067364,147.41413067364,0,0,26.5877590955484,9.74298612299878,0,16.8447729725496,1795.73744827605,381.41054040249,0,0.0274048450040301,0,381.383135557486,1414.32690787356,0,0,0,0,0,0,0,0,0,1414.32690787356,0,1414.32690787356,0.0605109411568882,0,0.0605109411568882,0,0,3087.6236207398,65.2040933139789,2990.49242108523,944.420200913692,944.420200913692,0,1163.07222017154,1163.07222017154,0,0,0,0,883,883,0,31.9271063405865,0,0,0,0,31.9271063405865,0,31.9271063405865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4333.20071394962,0,545.414372699829,0,3787.78634124979,2810.79529368955,0,2810.79529368955,686.189835890317,686.189835890317,0,686.189835890317,0,0,0,290.801211669925,31907.8456805383,15031.5857145879,12286.6445429118,12286.6225075588,0,0.0220353529812769,2744.94117167604,2744.94117167604,0,0,1122.26513845018,40.0410902924094,3.64303233670774,36.3980579557016,1082.22404815778,0,0,0,0,0,0,1082.22404815778,140.32675289817,941.897295259606,0,0,0,7.6555539060987,0,7.6555539060987,0,0,15746.3392735941,58.3377555238971,253.477179574075,0,0,0,253.477179574075,253.477179574075,0,0,0,0,0,0,0,14503.9815803029,349.5196107,349.5196107,0,0,430.415143787138,0,430.415143787138,12595.5480119416,408.3583743,0,12187.1896376416,1128.49881387415,96.630789140634,1031.86802473352,0,0,0,0,0,63.638515636876,0,0,0,0,0,0,0,0,0,63.638515636876,63.638515636876,0,140.42952459122,0,0,0,0.158951922039828,0,0.158951922039828,0,0,0,140.27057266918,29.7126528316814,110.557919837499,726.47471796516
2022-01-01,2022,"Q1","2021/22","Q3","January",-23478.2423766898,9270.21546062356,174.09129898393,147.503539888382,147.503539888382,0,0,26.5877590955484,9.74298612299878,0,16.8447729725496,1881.86311599585,388.76224153449,0,0.0274048450040301,0,388.734836689486,1493.10087446136,0,0,0,0,0,0,0,0,0,1493.10087446136,0,1493.10087446136,0.366491581576964,0,0.366491581576964,0,0,2750.31350427779,65.1939239914051,2642.99477243238,724.590433419907,724.590433419907,0,1051.40433901248,1051.40433901248,0,0,0,0,867,867,0,42.1248078540048,0,0,0,0,42.1248078540048,0,42.1248078540048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4463.58104978441,0,539.032335573664,0,3924.54871421075,3230.48011521098,0,3230.48011521098,571.767579829774,571.767579829774,0,571.767579829774,0,0,0,122.301019169992,32748.4578373134,15769.8211365464,12983.6167279458,12983.5946925928,0,0.0220353529812769,2786.20440860062,2786.20440860062,0,0,1154.67641372196,53.5166846771446,20.3316370586212,33.1850476185234,1101.15972904481,0,0,0,0,0,0,1101.15972904481,97.4832806411161,1003.6764484037,0,0,0,4.50602387649092,0,4.50602387649092,0,0,15819.4542631685,61.2304552619502,329.628874979983,0,0,0,329.628874979983,329.628874979983,0,0,0,0,0,0,0,14506.0632701109,345.4490117,345.4490117,0,0,399.036980489168,0,399.036980489168,12652.5089948889,528.4444458,0,12124.0645490889,1109.06828303284,93.5405414015775,1015.52774163127,0,0,0,0,0,64.1037066794484,0,0,0,0,0,0,0,0,0,64.1037066794484,64.1037066794484,0,140.413957312225,0,0,0,0.143384643044798,0,0.143384643044798,0,0,0,140.27057266918,29.7126528316814,110.557919837499,718.01399882396
2022-04-01,2022,"Q2","2021/22","Q4","April",-24121.5944199513,8869.72796981903,174.180708198672,147.592949103124,147.592949103124,0,0,26.5877590955484,9.74298612299878,0,16.8447729725496,1949.69076284712,392.19110807349,0,0.0274048450040301,0,392.163703228486,1557.49965477363,0,0,0,0,0,0,0,0,0,1557.49965477363,0,1557.49965477363,3.39890520549115,0,3.39890520549115,0,0,2625.28589344525,69.2882953027298,2519.55746612513,679.288560257968,679.288560257968,0,976.268905867161,976.268905867161,0,0,0,0,864,864,0,36.440132017396,0,0,0,0,36.440132017396,0,36.440132017396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4117.1717001225,0,519.267261070102,0,3597.90443905239,2624.22908508223,0,2624.22908508223,612.859819530167,612.859819530167,0,612.859819530167,0,0,0,360.815534439993,32991.3223897704,16508.056558505,13680.5889129798,13680.5668776268,0,0.0220353529812769,2827.46764552519,2827.46764552519,0,0,999.527634875413,41.1031165104172,20.6852305988973,20.4178859115199,958.424518364996,0,0,0,0,0,0,958.424518364996,91.4866334596669,866.937884905329,0,0,0,1.15209260949686,0,1.15209260949686,0,0,15482.5861037805,64.1231550000033,214.083897214162,0,0,0,214.083897214162,214.083897214162,0,0,0,0,0,0,0,14310.2112278685,331.5864994,331.5864994,0,0,385.160799653551,0,385.160799653551,12503.8261766234,507.2385156,0,11996.5876610234,1089.63775219153,90.450293662521,999.187458529013,0,0,0,0,0,64.5688977220208,0,0,0,0,0,0,0,0,0,64.5688977220208,64.5688977220208,0,140.398087859074,0,0,0,0.127515189894009,0,0.127515189894009,0,0,0,140.27057266918,29.7126528316814,110.557919837499,689.20083811672
2022-07-01,2022,"Q3","2022/23","Q1","July",-24678.2860506426,8397.4588836067,174.273123592178,147.68536449663,147.68536449663,0,0,26.5877590955484,9.74298612299878,0,16.8447729725496,1975.24969791012,395.22461370849,0,0.0274048450040301,0,395.197208863486,1580.02508420163,0,0,0,0,0,0,0,0,0,1580.02508420163,0,1580.02508420163,0.0493359228574767,0,0.0493359228574767,0,0,2555.06524216696,69.2450568085813,2439.48348469471,494.814985190915,494.814985190915,0,1024.66849950379,1024.66849950379,0,0,0,0,920,920,0,46.3367006636758,0,0,0,0,46.3367006636758,0,46.3367006636758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3692.82148401458,0,496.713146446772,0,3196.10833756781,2185.94880728753,0,2185.94880728753,679.075401110287,679.075401110287,0,679.075401110287,0,0,0,331.084129169997,33075.7449342493,17246.2919804636,14377.5610980138,14377.5390626608,0,0.0220353529812769,2868.73088244976,2868.73088244976,0,0,867.089108981934,41.0124261720319,20.6129812404194,20.3994449316125,826.076682809902,0,0,0,0,0,0,826.076682809902,74.4131061076207,751.663576702281,0,0,0,1.44333829387149,0,1.44333829387149,0,0,14960.9205065099,67.0158547380564,237.984381637563,0,0,0,237.984381637563,237.984381637563,0,0,0,0,0,0,0,13786.1567556256,319.6244324,319.6244324,0,0,328.506203321271,0,328.506203321271,12067.8188985541,488.9397576,0,11578.8791409541,1070.20722135022,87.3600459234645,982.84717542676,0,0,0,0,0,65.0340887645932,0,0,0,0,0,0,0,0,0,65.0340887645932,65.0340887645932,0,140.394912944079,0,0,0,0.124340274899302,0,0.124340274899302,0,0,0,140.27057266918,29.7126528316814,110.557919837499,664.3345128
2022-10-01,2022,"Q4","2022/23","Q2","October",-24929.5524353035,8216.3339802548,174.365538985684,147.777779890136,147.777779890136,0,0,26.5877590955484,9.74298612299878,0,16.8447729725496,2010.13932394306,404.069100591339,0,0.0274048450040301,0,404.041695746335,1606.07022335172,0,0,0,0,0,0,0,0,0,1606.07022335172,0,1606.07022335172,0.240932981152148,0,0.240932981152148,0,0,2468.43894324837,71.053212269861,2347.75104242563,471.22047842596,471.22047842596,0,1016.53056399967,1016.53056399967,0,0,0,0,860,860,0,49.6346885528832,0,0,0,0,49.6346885528832,0,49.6346885528832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3563.14924109653,0,517.306205025984,0,3045.84303607055,2307.26964807047,0,2307.26964807047,510.664550220013,510.664550220013,0,510.664550220013,0,0,0,227.908837780062,33145.8864155583,16631.1951016573,14193.235543363,14193.21350801,0,0.0220353529812769,2437.95955829428,2437.95955829428,0,0,828.286914103186,41.0124261720319,20.6129812404194,20.3994449316125,787.274487931154,0,0,0,0,0,0,787.274487931154,23.9893145214636,763.28517340969,0,0,0,1.15429747356294,0,1.15429747356294,0,0,15685.2501023243,93.8589612541603,235.504331887539,0,0,0,235.504331887539,235.504331887539,0,0,0,0,0,0,0,14419.380991344,332.3506732,332.3506732,0,0,335.332688954155,0,335.332688954155,12708.4484301405,508.4074968,0,12200.0409333405,1043.24919904935,121.456132100479,921.79306694887,0,0,0,0,0,105.320467390107,0,0,0,0,0,0,0,0,0,105.320467390107,105.320467390107,0,140.399540048506,0,0,0,0.128967379325984,0,0.128967379325984,0,0,0,140.27057266918,29.7126528316814,110.557919837499,690.7858104
2023-01-01,2023,"Q1","2022/23","Q3","January",-25885.6845768142,8468.68937943114,174.45795437919,147.870195283642,147.870195283642,0,0,26.5877590955484,9.74298612299878,0,16.8447729725496,2057.13783930753,408.193444658367,0,0.0274048450040301,0,408.166039813363,1648.94439464916,0,0,0,0,0,0,0,0,0,1648.94439464916,0,1648.94439464916,0.162027020340688,0,0.162027020340688,0,0,2608.17168465221,118.174501774952,2434.43179599872,555.74870671722,555.74870671722,0,901.683089281505,901.683089281505,0,0,0,0,977,977,0,55.5653868785288,0,0,0,0,55.5653868785288,0,55.5653868785288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3628.75987407187,0,467.863741793162,0,3160.89613227871,2342.67098743483,0,2342.67098743483,680.906838173912,680.906838173912,0,680.906838173912,0,0,0,137.318306669966,34354.3739562453,17379.5748489073,14888.305290613,14888.28325526,0,0.0220353529812769,2491.26955829428,2491.26955829428,0,0,827.559397468342,40.5001829022975,4.41711411139839,36.0830687908991,787.059214566045,0,0,0,0,0,0,787.059214566045,7.00327849028804,780.055936075757,0,0,0,0.645278769507885,0,0.645278769507885,0,0,16146.5944311002,99.3737170853633,223.015026946401,0,0,0,223.015026946401,223.015026946401,0,0,0,0,0,0,0,14881.4363437588,336.06116154,336.06116154,0,0,355.975393193056,0,355.975393193056,13184.6522696476,756.98203896,0,12427.6702306876,1004.74751937816,124.352676178872,880.394843199289,0,0,0,0,0,103.873930785534,0,0,0,0,0,0,0,0,0,103.873930785534,103.873930785534,0,140.397408644037,0,0,0,0.12683597485734,0,0.12683597485734,0,0,0,140.27057266918,29.7126528316814,110.557919837499,698.49800388
2023-04-01,2023,"Q2","2022/23","Q4","April",-26554.0905271721,9031.62243371149,174.550369772696,147.962610677148,147.962610677148,0,0,26.5877590955484,9.74298612299878,0,16.8447729725496,2097.55344906369,408.196636904997,0,0.0274048450040301,0,408.169232059993,1689.35681215869,0,0,0,0,0,0,0,0,0,1689.35681215869,0,1689.35681215869,0.458126631716953,0,0.458126631716953,0,0,2684.43417951982,117.663522047832,2500.79763238515,604.057764843707,604.057764843707,0,988.739867541439,988.739867541439,0,0,0,0,908,908,0,65.9730250868443,0,0,0,0,65.9730250868443,0,65.9730250868443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4074.62630872357,0,461.809012083253,0,3612.81729664031,2407.8122808607,0,2407.8122808607,778.625656609742,778.625656609742,0,778.625656609742,0,0,0,426.379359169873,35585.7129608835,18127.9545961573,15583.375037863,15583.35300251,0,0.0220353529812769,2544.57955829428,2544.57955829428,0,0,792.830353697474,40.5001829022975,4.41711411139839,36.0830687908991,752.330170795177,0,0,0,0,0,0,752.330170795177,3.93086533795856,748.399305457218,0,0,0,1.71582474348191,0,1.71582474348191,0,0,16663.2121862853,104.888472916566,213.13924487386,0,0,0,213.13924487386,213.13924487386,0,0,0,0,0,0,0,15411.9677843749,332.1583811,332.1583811,0,0,322.919662051381,0,322.919662051381,13790.6439015165,868.2297939,0,12922.4141076165,966.245839706975,127.249220257266,838.996619449709,0,0,0,0,0,102.427394180962,0,0,0,0,0,0,0,0,0,102.427394180962,102.427394180962,0,140.403155739064,0,0,0,0.132583069883914,0,0.132583069883914,0,0,0,140.27057266918,29.7126528316814,110.557919837499,690.3861342
2023-07-01,2023,"Q3","2023/24","Q1","July",-27431.7821929318,8836.75525239766,174.648353995582,148.060594900034,148.060594900034,0,0,26.5877590955484,9.74298612299878,0,16.8447729725496,2152.90701183069,408.196636904997,0,0.0274048450040301,0,408.169232059993,1744.71037492569,0,0,0,0,0,0,0,0,0,1744.71037492569,0,1744.71037492569,1.39956015372698,0,1.39956015372698,0,0,2618.99422301478,117.648704327564,2471.16621973287,555.644241074332,555.644241074332,0,947.521978658536,947.521978658536,0,0,0,0,968,968,0,30.1792989543528,0,0,0,0,30.1792989543528,0,30.1792989543528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3888.80610340288,0,205.421327620026,0,3683.38477578285,2516.91989270453,0,2516.91989270453,973.479685578246,973.479685578246,0,973.479685578246,0,0,0,192.985197500073,36268.5374453295,18876.3343434073,16278.444785113,16278.42274976,0,0.0220353529812769,2597.88955829428,2597.88955829428,0,0,928.671958488942,42.5001829022975,5.41711411139839,37.0830687908991,886.171775586645,0,0,0,0,0,0,886.171775586645,2.60784084612123,883.563934740523,0,0,0,1.39297061030686,0,1.39297061030686,0,0,16462.1381728229,110.403228747769,207.172710602154,0,0,0,207.172710602154,207.172710602154,0,0,0,0,0,0,0,15220.6300867148,328.3899554,328.3899554,0,0,376.534916065814,0,376.534916065814,13587.9610552132,858.3794946,0,12729.5815606132,927.744160035788,130.14576433566,797.598395700128,0,0,0,0,0,100.980857576389,0,0,0,0,0,0,0,0,0,100.980857576389,100.980857576389,0,140.397770381824,0,0,0,0.127197712643724,0,0.127197712643724,0,0,0,140.27057266918,29.7126528316814,110.557919837499,682.5535188
