"Date","Year","Quarter","FY","QFY","Month","EX_EUU","EX_AUT","EX_BEL","EX_DNK","EX_FRA","EX_DEU","EX_ITA","EX_NLD","EX_POL","EX_PRT","EX_ESP","EX_SWE","EX_GBR","EX_EUU_OTH","EX_ROE","EX_BGR","EX_NOR","EX_CHE","EX_TUR","EX_ROE_OTH","EX_AMC","EX_USA","EX_CAN","EX_MEX","EX_BRA","EX_ARG","EX_LAC_OTH","EX_MIE","EX_BHR","EX_ISR","EX_SAU","EX_ARE","EX_JOR","EX_MIE_OTH","EX_ASI","EX_IND","EX_JPN","EX_MYS","EX_CHN","EX_THA","EX_SGP","EX_PAK","EX_KOR","EX_IDN","EX_VNM","EX_TWN","EX_HKG","EX_ASI_OTH","EX_COM","EX_ETH","EX_KEN","EX_MWI","EX_NAM","EX_MUS","EX_ZMB","EX_SWZ","EX_BDI","EX_RWA","EX_MDG","EX_SDN","EX_EGY","EX_COD","EX_SSD","EX_COM_OTH","EX_ROA","EX_TZA","EX_ZAF","EX_NGA","EX_ROA_OTH","EX_UCL","EX_AUS","EX_ISL","EX_UCL_OTH","EX_F_TOT","EX_IF_BDI","EX_IF_COD","EX_IF_KEN","EX_IF_RWA","EX_IF_SSD","EX_IF_TZA","EX_IF_TOT","EX"
2012-04-01,2012,"Q2","2011/12","Q4","April",35.07083903,0,2.33442999,0.15102751,1.87571735,0.87682392,0.94598235,6.89649458,0.08069111,1.3490952,0.7360214,0.80218729,4.81386429000001,14.20850404,5.17319878,0,0.03707038,4.72528197,0.34115256,0.06969387,2.67215357,2.46205432,0.13237529,0.0545,0,0,0.02322396,32.90652568,0.14110394,0.61212424,0.0019771,31.85839669,0.1407255,0.15219821,16.7872957140672,1.46193255406719,0.89581192,0.57924333,3.09841398,0,6.16641093,0.00803878,0.09779438,0,1.17007167,0.00131471,2.56980685,0.73845661,84.2161009240674,0.40089286,14.1968839900001,0.0062,0,0.00497995,0.00248997,0.00017864,3.15925478000001,17.97921341,0,27.79135129,0.00393,19.2857706100001,0,1.38495542406719,7.34153466,2.99615576,0.53785239,0.00018,3.80734651,0.3023,0.3023,0,0,184.469948358135,1.47768831,14.67298972,5.64447610999999,3.08265776,7.72157426,1.98766048,34.58704664,219.056994998135
2012-05-01,2012,"Q2","2011/12","Q4","May",47.13173954,0,3.08719615,0.092834,0.27663894,0.35413579,1.73086585,9.14613918,0.76336326,1.50787733,1.18195843,0.01432413,4.39523552,24.58117096,3.77607613,1.3e-05,0.0295013,3.35527697,0,0.39128486,3.25061865,1.3721049,0.24679061,0,0,0,1.63172314,14.50654996,0.01583784,0.72283649,0.18592564,13.36554802,0.1004823,0.11591967,16.67372517,1.6141763,0.62532245,0.63163544,2.97331767,2e-05,5.54226762,0.000475,0,0,1.14745679,0.0037801,2.73860418,1.39666962,108.07273919,2.53398462,22.4414095,1e-05,0,0.14261161,0.19676407,0,3.35639669,21.6288081799999,0,37.5770880700001,0.20167011,18.31217633,0,1.68182001,5.83184337,4.68295138,0.59316065,0.0154296,0.54030174,10.53962115,0.05347515,0,10.486146,209.78291316,1.4191249,12.9720243899998,7.08859528999998,3.44380567,8.57636737999993,1.78043225000001,35.2803498799997,245.06326304
2012-06-01,2012,"Q2","2011/12","Q4","June",42.53356974,0.03334945,2.65486106,0.12565983,0.24433692,0.85092362,0.89102889,9.64910223999999,0.54046889,0.87381172,0.95431544,0,3.24206156,22.47365012,5.15410354,2e-04,0.04217748,4.98006006,0.04834004,0.08332596,2.22064719,1.04083554,0.20085928,0,0,0,0.97895237,15.09264596,0.1796203,0.24214136,0.0344712,14.36700796,0.093273,0.17613214,18.96649491,1.63688619,0.57891776,1.01494265,2.4110283,0.000357,7.95004428,1e-04,0,0,1.19225177,0,2.72146962,1.46049734,113.75985835,1.33841176,22.0248022600003,0.04624,0,0,0.0253833,0.00358,2.50469106,22.14971047,0,43.8159464900001,0.2871217,19.74411191,0,1.8198594,5.68426535,3.6000223,0.61426445,0.10916378,1.36081482,10.56370088,0.10506759,0,10.45863329,213.97528592,1.31780659,11.64767033,5.02361859,3.83732894000001,9.18559292000002,2.60150623000002,33.6135236000001,247.58880952
2012-07-01,2012,"Q3","2012/13","Q1","July",46.32417057,0,2.45012999,0.13115466,0.27714574,0.63460529,0.94871537,9.43133419000001,0.51694763,0.62922129,0.74531324,0.04641955,2.21627733,28.81385392,2.8184746,0.00148232,0.07459685,1.75037197,1.302e-05,0.47506281,2.99158249,2.02851466,0.08165522,0.00025,0,0,0.88116261,27.54022449,0.01020774,0.89396432,0.02263885,26.33464982,0.104856,0.17390776,9.77172598,0.57798545,1.03185364,0.2127193,1.66807207,9e-04,1.38321919,0.13934956,0,0,0.41432532,0,2.8128285,1.53047295,109.26254632,1.34917556,25.7233602400001,5e-05,0,0,0.00974441,0,3.83686239999999,19.48262545,0.00199214,38.49999584,0.33779944,19.13931384,0,0.881627,16.54672751,4.17402267,1.05377724,0.23208268,11.08684492,0.025425,0.001125,0,0.0243,215.28087696,0.93363607,10.31312268,5.40819409000002,1.95363048000001,9.08152444000003,2.19686897,29.8869767300001,245.16785369
2012-08-01,2012,"Q3","2012/13","Q1","August",43.61247822,0.32126022,3.16592874,0.11267495,0.18154757,1.25278349,0.83775269,10.43847683,0.30974737,0.03365826,0.5473081,0.005389,2.00247546,24.71322291,3.14162738,0,0.04345309,2.5441472,0.09893792,0.1453418,2.17694187,1.25923704,0.07675064,0,0,0,0.84095419,16.29561451,0.12918365,1.06593565,0.00669666,14.78997126,0.122693,0.18113429,8.14543701,0.89629954,0.40920942,0.81827524,1.37262825,0.00018136,0.4255008,0.00694416,0,0.08894079,0.5419025,0.0022692,2.24504261,1.33824314,110.72806107,0.46379245,25.8136798899997,1e-05,0.002,0,0.11430198,0,5.9083924,22.39910886,0,29.64843057,0.07489578,23.65245443,0,2.65099470999999,5.52733135,4.50336354,0.31353738,0.05241553,0.6580149,12.48780775,0.30909975,0,12.178708,202.11529916,1.21044307,14.6430906900001,7.15913672999998,3.06855818,10.11357857,4.09467661,40.2894838500001,242.40478301
2012-09-01,2012,"Q3","2012/13","Q1","September",31.5939658,0.27237513,3.17271258,0.26686472,0.90565202,0.95119168,1.18952041,6.09842276,0.17072616,0.02915888,0.40365346,0.001735,1.55668916,16.74599,2.89448852,0,0.02094425,2.61379973,0.0152,0.07381838,1.23395377,1.06638108,0.0660645,0,0,0,0.10150819,20.63502137,0.18445734,1.40227204,0.13102053,18.48544749,0.18112503,0.25069894,6.06283221,0.43368157,0.11036977,0.18227969,2.0703434,0.00015,0.61378116,0.00282968,0,0.03746,0.23687722,0,1.89591742,0.4791423,106.572535550001,0.32590378,29.1546340500005,0,0.007266,0.07215889,0.13069009,0,4.84845814,19.82654911,0,28.9556165600001,0.00318816,20.77674288,0,2.47132789,8.18945324999999,6.07564252999999,1.30852095,0.00327494,0.80201483,11.80742816,0.26557483,0,11.54185333,188.989678630001,1.21304864,12.63850925,8.61056878999998,3.28046164000001,12.06117612,4.98586875999999,42.7896332,231.779311830001
2012-10-01,2012,"Q4","2012/13","Q2","October",39.03605664,0.08751726,3.74878154,0.0911959,1.68741868,1.45665573,1.22988299,8.68298338,0.35030896,0.45325809,0.75291731,0.50461719,1.27150999,19.06931858,3.351523,0.00999,0.04169769,2.86095493,0.0076,0.08097142,1.6996583,1.26472313,0.21004469,0.102866,0,0,0.12202448,19.14647812,0.31636854,0.62326914,0.16812047,17.73381323,0.095877,0.20902974,7.1553698,0.52696615,0.09338999,0.18924894,2.70265132,0.636417869999999,0.77938436,0.00263914,0,0.00149952,0.50557896,0.07942626,0.98876078,0.64940651,91.4028201599997,0.79889102,20.55352238,0.12370174,0,0.52228494,0.0299923,0,4.18854664,18.5368120099999,0.004,23.9137922499999,0.012947,19.9969666099999,0,2.72136327,8.49761734,5.71877818,1.63837434,0.00214502,1.1383198,11.8783252300001,0.08870275,0,11.7896224800001,182.16784859,0.96779322,14.0211833223999,7.88021703999997,3.37117015000001,12.2780573,6.93956528309983,45.4579863154997,227.6258349055
2012-11-01,2012,"Q4","2012/13","Q2","November",35.76030525,0.00038558,3.54480473,0.17525112,1.85572374,1.60585235,1.45849316,5.03017133,1.06131005,0.0272139,0.57003044,0.043304,1.30614455,20.14293035,4.26620012,0,0.10497177,2.73021149,0.00363,0.36607681,2.88751927,1.3064079,0.08002298,1e-05,0,0,1.50107839,20.86224612,0.16258234,0.059451,0.28168299,20.09880856,0.102512,0.15720923,9.88081295,2.43177177,0.49106317,1.13139703,1.98802448,0.45442071,0.57341892,0.00262994,0.00074125,0,0.2850804,0,1.51977284,1.00249244,106.65477249,0.46067257,26.8749983499999,0.31789781,0.001,0.00199239,0.42658351,0,4.62327201000001,17.99817065,0,32.9525301099999,0.010356,19.18468983,0,3.80260926,6.54498657999999,5.64216379999999,0.24499271,0.32421468,0.33361539,10.6469079900002,0.05269216,0,10.5942158300002,197.50375077,1.14513367,13.5265420399999,9.16205889999998,3.33375082000001,11.13089946,7.05870102000006,45.3570859099999,242.86083668
2012-12-01,2012,"Q4","2012/13","Q2","December",37.97098099,0.00028408,2.6150498,0.09063367,0.8343922,2.67187901,1.75399316,4.77574504,0,0.1322631,0.77021629,0.00563655,2.65855562,21.66233247,2.24671355,0,0.07329287,1.69340401,0.31328983,0.16672684,2.78509674,2.1275628,0.09280289,0.001271,0,0,0.56346005,11.23158718,0.03082558,0.15080487,0.0074047,10.8914183,0.101923,0.04921073,7.24377825,1.45353368,0.08624976,0.09816879,1.26762178,0.83933558,0.51087111,0.06927184,0,0,0.55307483,0.03898511,1.75894183,0.56772394,95.7139268099997,1.2326689,18.3684403299999,0.077586,0,0,0.88837103,0,5.14229432,17.0713051299999,0,28.3570880899999,0.009009,19.29349702,0,5.27366699,6.29673197999999,5.55534519999999,0.26583056,0.24241639,0.23313983,11.2458277400001,0.07766805,0,11.1681596900001,174.73464324,2.01045584,15.2518713700001,9.55024513000003,3.33438563999999,13.0695417200001,9.84223774000003,53.0587374400003,227.79338068
2013-01-01,2013,"Q1","2012/13","Q3","January",62.09634306,0.00097158,3.03341834,0.01236511,1.26254399,3.96399273,2.05426207,8.72697484,0.45735379,0.19392086,0.76206203,0.0035643,5.88438538,35.74052804,5.04343133,0,0.02274302,4.40667386,0.34397283,0.27004162,4.05553151,3.74387588,0.24388643,0,0.0602,0,0.0075692,7.84364442,0.16580424,0.43830036,0.05618328,3.96973174,0.0835915,3.1300333,10.66721374,0.71814078,0.15050975,0.41235982,4.59552568,0.01025492,2.46144715,0.16473179,0.02955738,0,0.51268874,0.03072607,1.01030773,0.57096393,105.8556079,0.06776896,21.8561459699999,0.03734586,0,0,0.44326076,0,3.87906433,14.3938589900001,0,26.933572,0.0151055,22.1782968299999,16.03135095,0.01983775,5.72671706,4.01669829,0.81760364,0.22504585,0.66736928,11.01325944,0.12112644,0,10.892133,212.30174846,1.55708534,14.1143861600001,6.57408523000001,3.25789371999999,9.86935065000004,8.46347768999997,43.8362787900001,256.13802725
2013-02-01,2013,"Q1","2012/13","Q3","February",57.69623481,0,2.76725492,0.09255798,2.33332017,2.4969069,1.64555769,9.52637081,0.58006968,0.00480457,0.64497114,0.01421022,3.83648795,33.75372278,6.7668123,0,0.01675879,5.20308391,0.36835492,1.17861468,5.76015876,4.65360412,1.10476674,0.00125,0,0,0.0005379,15.60068973,0.01826727,0.61266593,0.264264,14.29046006,0.0938306,0.32120187,14.95255213,1.49433707,0.30139518,0.5490591,4.29782268,0,3.73321863,0.11025084,0,0,0.87211112,0,1.30915054,2.28520697,105.51577958,0.56982861,20.20652883,0,0.02568772,0.004945,0.08852067,0,2.80055276,16.50534761,0,30.9593109499999,0.0169864,19.5201855700002,14.73375488,0.08413058,10.90607266,3.84803578,0.51653379,0.0575007,6.48400239,10.2394130599999,0.23277406,0,10.0066389999999,227.43771303,1.54633341,12.97690049,3.59792549,2.73878306,6.66915932,7.08471745,34.61381922,262.05153225
2013-03-01,2013,"Q1","2012/13","Q3","March",51.42952666,0.00480488,2.80997438,0.06063621,0.93028183,2.23033849,1.78631653,8.43050201,0.10210298,0.2879705,0.72962653,0.14937791,4.99350773,28.91408668,6.3395795,0,0.0056757,5.00837808,0.77321434,0.55231138,4.63604713,4.36798031,0.11011704,0.040481,1.62e-05,0,0.11745258,15.50508476,0.0614372,0.4910344,0.18871341,14.16918062,0.1210055,0.47371363,13.59208477,1.53357123,0.29746334,0.76043813,2.98607668,0.11715502,4.1425224,0.03186361,0.0027,0,0.32852881,0.09940169,2.08704188,1.20532198,99.4321759300001,0.16895353,17.3623914800001,0.0018,0,0,0.0293077,0,3.35862078,15.56656174,0.007302,30.8906894,0.02626712,21.2448284,10.43227629,0.34317749,5.62260119,3.33705044,0.66986733,0.17469494,1.44098848,10.47458185,0.01954685,0,10.455035,207.03168179,1.09254423,11.61302083,4.54256803,2.19931473,8.65468603000001,5.17004577000001,33.27217962,240.30386141
2013-04-01,2013,"Q2","2012/13","Q4","April",47.36549084,0.00736633,2.98605295,0.20940273,0.94422779,1.95326664,1.5832937,10.35638244,2.80608182,0.13393421,0.81606395,1e-04,3.20484108,22.3644772,8.39968579,0,0.09884369,6.46491821,0.78178571,1.05413818,3.78598051,2.13884571,0.37571757,0.015241,0.1147594,0,1.14141683,8.210081,0.0312394,0.42664838,0.30540308,6.97625703,0.108236,0.36229711,17.13087647,2.30468467,0.32991846,0.86254326,4.28575176,7.14e-05,4.36473669,0.02660012,0.16030908,0,0.12508149,0.00634248,2.11498574,2.54985132,113.91458805,2.18665838,20.4132649599999,0.008,0,0,0.29542433,0,3.05480159999999,17.84507051,0,30.64375544,0.02930568,22.58710776,16.8488993899999,0.0023,6.99047979,2.39518259,0.66169978,0.11804221,3.81555521,10.83680694,0.06803894,0,10.768768,216.63398939,0.77623745,10.2491398599999,5.48721056999998,1.5223639,10.6402126299999,3.25537388000003,31.9305382899998,248.56452768
2013-05-01,2013,"Q2","2012/13","Q4","May",64.24865139,0.00506533,3.77771625,0.15229304,1.2080648,3.52211722,2.10414073,13.39168072,0.84289971,0.1684,0.61815075,0.02985921,2.81531123,35.6129524,7.04759046,0,0.02991243,5.2111378,0.65474694,1.15179329,3.0930179,2.6873838,0.30601482,0,0,0,0.09961928,8.00509702,0.01853974,0.47239882,0.1574907,7.00532801,0.1041185,0.24722125,16.27487704,2.20677281,0.73698538,0.85691976,3.81394271999999,0.11882521,4.02695856,0.0737875,0.46226398,0.00996164,0.25727729,0.0068378,2.35544628,1.34889811,107.43559083,0.00092967,21.0728868899999,0,0,0,0.00162308,1.22962717,4.10485259,18.2851863200001,0,24.6708856000001,0,24.52198549,13.33417377,0.21344025,10.04893511,3.06686335,0.32317174,1.11263363,5.54626639,11.68722429,0.18845114,0,11.49877315,227.84098404,0.80983093,11.8904372600001,6.31932641000001,1.85734109999999,13.57728975,2.09531853999999,36.5495439900001,264.39052803
2013-06-01,2013,"Q2","2012/13","Q4","June",44.19818743,0,2.58949866,0.09991917,0.18381964,1.22400224,0.908542,9.17170184,0.03392645,0.41918401,0.91978781,0.002102,1.77028079,26.87542282,5.63309278,0,0.02594616,3.96285582,1.56426074,0.08003006,4.52610439,3.75821471,0.22512012,0.00135,0,0,0.54141956,9.54498861,0.12447519,0.5236438,0.064518,8.4045619,0.128199,0.29959072,9.37646485,1.48010163,0.28946228,3.50046239,1.17823753,0,1.57984284,0.01135492,0,0.09088691,0.01632323,0.00614335,0.89795427,0.3256955,98.5869437100002,0.295768,21.46349977,0,0.08834362,0,0,0,4.54795682,19.5160355400001,0,20.11369454,0.033828,22.9776022800001,9.45431166000001,0.09590348,8.9979077,5.68277333,0.21573699,0.00992802,3.08946936,10.65518819,0.14768819,0,10.5075,191.51887766,1.02168353,10.21060365,6.19412789999999,1.57730132,10.4579783200001,2.04473711,31.5064318300001,223.02530949
2013-07-01,2013,"Q3","2013/14","Q1","July",47.56897283,0.043,2.8138386,0.00961092,1.21575582,4.08513573,1.21529272,7.32989618,0.06496593,0.09863051,0.62572793,0.00502919,1.96578075,28.09630855,4.8849889,0,0.09258008,3.73021975,0.68512344,0.37706563,6.70971622,6.47018762,0.14109535,0,0,0,0.09843325,7.22676272,0.15485834,0.66474488,0.12629182,3.10172773,0.18349081,2.99564914,9.87379218,1.37272473,0.66438387,0.13702097,2.9013219,4.284e-05,0.32261279,0.12295925,0,0.08992512,0.21380682,0.00629046,2.34985992,1.69284351,97.4409643300003,0.52860721,20.22453684,0.0153,0.04424269,0,0.13464575,0,4.03297580999999,19.7491216700001,0,16.01691217,0.0076354,23.4180847500002,12.72249657,0.54640547,12.36325155,4.21124638000001,0.60849645,0.58640719,6.95710153,11.35781172,0.23781572,0,11.119996,197.42626045,1.16738787646,11.88893525835,6.12701817062499,1.97139399068,10.694375716575,2.196788727845,34.045899740535,231.472160190535
2013-08-01,2013,"Q3","2013/14","Q1","August",41.94990435,0.00685725,2.86579416,0.1906622,0.60200363,2.11397622,1.27549332,6.71130541,0.19206014,0.17882869,0.7357032,0.00943736,3.32504186,23.74274091,3.71709301,0,0.03627825,3.18714735,0.31567402,0.17799339,4.43622394,3.35912131,0.8252782,0,5e-05,0,0.25177443,3.85561045,0.15172556,0.62993909,0.01827267,2.75852427,0.14818437,0.14896449,10.85044732,0.91495746,0.3972494,0.24697487,2.65283898,0,0.35383308,0.193815,0.10050098,0.04826483,0.22609013,0.00083181,2.2734504,3.44164038,105.40682425,0.22009617,28.50276858,0.002565,0,2e-04,0.03249533,0.00179823,7.52998334000003,18.88204466,0,15.11094236,0.00943061,23.5690220799998,11.53098634,0.01449155,8.97273192,5.36689302,0.87972421,0.10521027,2.62090442,11.48630709,0.30567609,0,11.180631,190.67514233,1.31309222292,13.5672668667,6.05990844124999,2.36548666136,10.93077311315,2.34884034569,36.58536765107,227.26050998107
2013-09-01,2013,"Q3","2013/14","Q1","September",33.71445261,0.00473868,3.12964822,0.02013891,1.95682519,3.08951355,1.57468256,7.61895259,0.12322206,0.11505084,0.68358539,0.003498,1.08388064,14.31071598,3.5702479,0,0.01058488,3.47985768,0.07450834,0.005297,3.25638257,1.67450265,0.83363537,0.0012706,0,0,0.74697395,8.88524232,0.16509141,0.33985214,0.18373947,7.5706714,0.17550763,0.45038027,9.10921047,0.47710697,0.40490154,0.10397332,2.62326891,0.021318,1.54543651,0.03166989,0.29865765,1e-06,0.13852991,0,2.76415707,0.7001897,107.58099791,0.00299158,32.7647489000003,0.04881233,0,4e-05,0.01003776,5e-05,4.55968449,18.93208533,0.0236,11.71748974,0,23.1681246300001,16.18560387,0.16772928,7.15964601,4.00274274,0.47105391,0.01245571,2.67339365,10.36367461,0.00735524,0,10.35631937,183.6398544,1.28144749231,10.46536986985,5.49364411924001,2.48570760642,14.06545093808,2.37014495302002,36.16176497892,219.80161937892
2013-10-01,2013,"Q4","2013/14","Q2","October",28.44573466,0.45835067,3.05709653,0.0056387,0.51209107,1.21591468,1.78338429,6.83580192,0.08818309,0.67378397,0.5521689,0.00036025,1.91702289,11.3459377,4.18652341,0,0,3.29717173,0.0128,0.87655168,3.27674754,1.77221518,1.18793383,0,0,0,0.31659853,6.09690325,0.01175686,0.15548355,0.06038772,5.55949583,0.16830003,0.14147926,8.66299256,0.19937328,0.0528084,0.32677889,1.85025455,0.00074752,1.57041737,0.00832768,0,0.010422,0.06554396,0.09811891,2.63940999,1.84079001,120.31579086,0.03807021,41.28865137,0.01871368,0,0.38005346,0.15662831,0,3.44456386,19.86879306,0,12.67096683,0.00603678,25.49070046,16.50551284,0.4471,5.36152124,4.055982,0.44001372,0.00539571,0.86012981,11.35959185,0.21239745,0,11.1471944,187.70580537,1.03058155,9.52538563000022,6.70526855310005,3.29990356999999,10.3666578200001,2.74593086999999,33.6737279931003,221.3795333631
2013-11-01,2013,"Q4","2013/14","Q2","November",32.90173985,0.06795635,3.19140907,0.03494614,1.07253339,1.32134163,1.63139544,5.892746,0.10807761,0.54861921,1.05411535,0.06056595,1.57874635,16.33928736,4.59882115,0.00112,0.01225674,4.12998664,0.12985593,0.32560184,2.35243364,1.46558892,0.61847845,0.0012706,0,0,0.26709567,6.0142397,0.1547965,0.45246524,1e-05,4.94389486,0.13400086,0.32907224,9.44789704,0.80070199,0.71253235,0.97225496,1.84067803,4e-04,1.13661836,0.56255102,0.04048401,0,0.35376852,0.00616365,2.56625828,0.45548587,107.6409519,0.03340839,35.7816774300003,0,0,0,0.00701,0.2590828,3.5242677,17.75503391,0,10.0061512,0.01732548,19.97334288,20.27213161,0.0115205,7.37368824,5.42437276,0.74241913,0.230492,0.97640435,11.66993438,0.14348248,0,11.5264519,181.9997059,1.21319095421,8.51989907284013,6.33380649656999,1.71812885803,14.3403550161801,2.554513029,34.6798934268302,216.679599326831
2013-12-01,2013,"Q4","2013/14","Q2","December",35.94949241,0.10812661,2.7691246,0.09340247,0.2540967,3.79046143,2.20167536,5.45590873,0.2078616,0.51009907,1.02478443,0.01529185,1.83919392,17.67946564,4.55349506,0,0.01666741,3.20220331,0.54061702,0.79400732,3.91825952,2.60438514,1.15593198,0,0,0,0.1579424,4.70629691,0.16540319,0.60699804,0,3.45122998,0.15359346,0.32907224,12.48312788,1.73447241,0.59848996,0.85797855,4.66958811,0,1.15726927,0.291158,0,0,0.228,0.03633925,2.60105167,0.30878066,101.19316988,0.00149446,33.17320181,0,0,4.982e-05,0.05321147,0.03297048,3.81769761999999,19.2226215800001,0,9.37330332,0.00702051,19.28067344,16.17775051,0.05317486,7.38072553,2.91257814,0.9971411,0.03070644,3.44029985,13.0567794699999,0.03158848,0,13.0251909899999,183.24134666,2.32468889,9.98610217999996,6.25746694999996,2.857455,10.53990433,2.44056723000001,34.4061845799999,217.64753124
2014-01-01,2014,"Q1","2013/14","Q3","January",50.4136634169713,0.00965675,3.51143541,0.00334485,0.450193901,3.52440669,3.161737921,7.19370251700002,0.114575766,0.242073879,1.117711564,0.00422815,1.775248772,29.3053472469713,6.10792237774008,0.130640141,0.212420146,4.180228248,1.55830163274008,0.02633221,6.04475787,3.595443305,2.068171895,0,0,0,0.38114267,18.315480864,0.015470969,1.0969262,0.179336468,16.465262218,0.218003947,0.340481062,18.4395810233967,1.00333696,0.904752056,0.782536019,10.9220087613967,0,1.57075817,0.413965506,0.4084784,0.053570929,0.182554555,0,1.596088368,0.601531299,95.7320049172303,0.054173328,33.4376003383848,0.00015,0,0.003,0.133680001,0.00060125,2.96407342763156,17.5206661327365,0,9.35981457049314,0.011126785,17.95666272,14.2412982779843,0.049158086,8.24922164646567,4.68168514346567,0.552229546,0.00205672,3.013250237,0.0345554,0.0325554,0,0.002,203.337187515804,1.70063838148,8.84343091153,5.71303033424,2.28349634433,9.67846402330998,1.94817131304,30.16723130793,233.504418823734
2014-02-01,2014,"Q1","2013/14","Q3","February",51.288812601,0.00277092,3.283172759,0.145806,0.399060006,5.836813356,1.80458385,9.234492679,0.00364978,0.346198801,1.187133266,0.00027825,2.569500366,26.475352568,4.45981171,0,0.0224317,3.243076558,1.190418452,0.003885,2.862946701,1.764760024,0.378379094,0.00125,0,0.003912339,0.714645244,15.553263315,0.124966039,1.176301898,0.150855301,13.524368966,0.139668033,0.437103078,22.1275067803142,2.529065922,0.627110947,0.813662967,10.163434218,0.00068544,1.321019233,0.038038618,0.631906175,0.495341999,0.33032683,0.017933345,3.42143717931418,1.737543907,98.715295793421,0.007443131,25.1958494335159,0.332813731,0.087018617,0.049914848,0.100941622,0,2.53408535883688,16.6402782141317,0,8.00162091521874,0.03198004,16.6813798592568,28.940068893461,0.11190113,7.026191388591,3.721238139591,0.427450128,0.198508614,2.678994507,0.246000958,0.0693586,0,0.176642358,202.279829247326,1.07675904492,7.65708454364,5.162027704,1.6909477778,8.93731547284001,1.45566625028,25.97980079348,228.259630040806
2014-03-01,2014,"Q1","2013/14","Q3","March",52.996080912,0.031986892,6.855723539,2e-05,0.501198132,2.722132882,2.761683151,7.829242668,0.107549212,0.378543429,1.261947938,0.010805816,3.005661344,27.529585909,5.416635056,0,0.013210399,3.827719349,0.542433928,1.03327138,7.067175404,5.823908793,0.131642181,0.00154946,0.03904786,0,1.07102711,18.251169879,0.014399658,0.800981639,0.156549693,15.665209524,0.199762559,1.414266806,21.927784824,3.402369433,0.131637288,2.015869019,7.94040950900001,0,2.98440726,0.173980087,0.789283823,0.677616717,0.626237248,0.1941446,2.126417138,0.865412702,94.2579694296276,0.09596866,18.373202804628,0,0,0.491550906,0.279021172,0.000995625,2.55205621672508,16.5370999204093,0.02675664,9.97925219078101,0.073008545,16.072893982,29.5463307760842,0.229831991,7.19987462199999,3.53556832799999,0.728379507,0.003504,2.932422787,0.04579974,0.04579974,0,0,207.162489866628,1.51863394322,9.63502552406,4.98029591803,1.63139396745,10.2151947317,1.41285365848,29.39339774294,236.555887609568
2014-04-01,2014,"Q2","2013/14","Q4","April",45.9288129703411,0.00828117,3.08802236938239,0.000214,0.285639286487065,1.193869131,1.77619478,6.65545218487691,0.093893393,0.135504453,1.402447893,0.053304837,1.50153186659473,29.734457606,4.60286632,0,0.031746785,4.286093429,0.277581106,0.007445,1.950647717,1.465578849,0.208863678,0.04209282,3e-06,0,0.23410937,14.8554293020011,0.121269082,0.674464391,0.010127803,13.4476267600011,0.196957726,0.40498354,18.1962767541903,2.655677258,0.400900211417442,1.420326662,5.7117912477729,0.00017136,3.811437189,0.017536964,0.995468342,0.02808,0.128115275,0.029174879,2.39375916,0.603838206,95.6502428286049,0.102355273,25.8965107863793,0.001949477,0.116945117,0.219042738,0.02424,0.0006896,3.17374789636748,16.980429026148,0,11.486776629005,0.276268838523205,14.606645314499,22.7645921326829,5e-05,12.3036587842533,5.09071420147346,0.843096937779791,0.034846,6.335001645,0.289702353,0.289702353,0,0,193.777637029391,1.47588343228,12.48696696428,6.49933837037999,0.990756503139999,7.31305779567,0.964895086540001,29.73089815229,223.508535181681
